lon_bin,lat_bin,inside_footprint,s1_imaged,emissions_co2_dark_mt
-180,-23,TRUE,TRUE,154.51401
-180,-22,TRUE,TRUE,236.30722
-180,-21,TRUE,TRUE,413.85801
-180,-20,TRUE,TRUE,475.83852
-180,-19,TRUE,TRUE,8177.06188
-180,-18,TRUE,FALSE,289.46844
-180,-18,TRUE,TRUE,44071.1979
-180,-17,TRUE,FALSE,481.74598
-180,-17,TRUE,TRUE,64208.168
-180,-16,TRUE,TRUE,21046.0965
-180,-15,TRUE,TRUE,107.83779
-180,50,TRUE,TRUE,10405.3236
-180,51,TRUE,TRUE,8517.12251
-180,52,TRUE,TRUE,11644.7854
-180,64,TRUE,TRUE,10144.5413
-180,65,TRUE,TRUE,11104.3783
-180,68,TRUE,TRUE,3962.24421
-180,69,TRUE,TRUE,6792.92026
-180,85,TRUE,TRUE,88.68211
-180,86,TRUE,TRUE,188.34084
-179,-77,TRUE,TRUE,156.41549
-179,-76,TRUE,TRUE,140.22831
-179,-23,TRUE,TRUE,149.46412
-179,-22,TRUE,TRUE,459.32259
-179,-21,TRUE,TRUE,769.434
-179,-20,TRUE,FALSE,4352.32888
-179,-20,TRUE,TRUE,1484.63388
-179,-19,TRUE,FALSE,46078.3977
-179,-19,TRUE,TRUE,1492.93125
-179,-18,TRUE,TRUE,41025.4005
-179,-17,TRUE,TRUE,16542.8727
-179,-16,TRUE,TRUE,213.67307
-179,-15,TRUE,TRUE,143.52063
-179,-14,TRUE,TRUE,112.83074
-179,50,TRUE,TRUE,12077.4393
-179,51,TRUE,FALSE,624.90411
-179,51,TRUE,TRUE,11883.1627
-179,52,TRUE,FALSE,228.7295
-179,52,TRUE,TRUE,12798.7044
-179,64,TRUE,TRUE,9906.7693
-179,65,TRUE,TRUE,9996.08784
-179,66,TRUE,TRUE,30892.4966
-179,68,TRUE,TRUE,6013.57439
-179,69,TRUE,TRUE,6331.1474
-179,84,TRUE,TRUE,93.96144
-179,85,TRUE,TRUE,180.70304
-179,86,TRUE,TRUE,187.91792
-178,-77,TRUE,TRUE,147.88575
-178,-76,TRUE,TRUE,137.55456
-178,-23,TRUE,TRUE,129.66856
-178,-22,TRUE,TRUE,444.47852
-178,-21,TRUE,TRUE,5098.82257
-178,-20,TRUE,TRUE,5966.1703
-178,-19,TRUE,TRUE,520.38319
-178,-18,TRUE,TRUE,473.04249
-178,-17,TRUE,TRUE,327.70093
-178,-16,TRUE,TRUE,112.65943
-178,-15,TRUE,TRUE,116.86692
-178,-14,TRUE,TRUE,260.92376
-178,50,TRUE,TRUE,14230.8019
-178,51,TRUE,TRUE,31068.6446
-178,52,TRUE,FALSE,100.68909
-178,52,TRUE,TRUE,18855.8381
-178,64,TRUE,TRUE,9848.08443
-178,65,TRUE,TRUE,7373.42733
-178,68,TRUE,TRUE,8190.52573
-178,69,TRUE,TRUE,6877.63644
-178,84,TRUE,TRUE,92.12996
-178,85,TRUE,TRUE,181.76336
-178,86,TRUE,TRUE,188.34084
-177,-78,TRUE,TRUE,179.75501
-177,-77,TRUE,TRUE,144.52153
-177,-76,TRUE,TRUE,135.00797
-177,-24,TRUE,TRUE,703.75957
-177,-23,TRUE,TRUE,11741.237
-177,-22,TRUE,FALSE,30.0273
-177,-22,TRUE,TRUE,8728.73672
-177,-21,TRUE,TRUE,10755.6474
-177,-20,TRUE,TRUE,5624.01435
-177,-19,TRUE,TRUE,448.87207
-177,-18,TRUE,TRUE,432.83263
-177,-17,TRUE,TRUE,567.62628
-177,-16,TRUE,TRUE,16889.0873
-177,-15,TRUE,TRUE,370.83605
-177,-14,TRUE,TRUE,2412.08182
-177,50,TRUE,TRUE,15697.701
-177,51,TRUE,TRUE,67658.2358
-177,52,TRUE,TRUE,24026.4547
-177,53,TRUE,TRUE,46647.6594
-177,64,TRUE,TRUE,10297.013
-177,65,TRUE,TRUE,7623.64717
-177,67,TRUE,TRUE,4741.01248
-177,68,TRUE,TRUE,7697.5189
-177,69,TRUE,TRUE,7021.32401
-177,84,TRUE,TRUE,92.21977
-177,85,TRUE,TRUE,182.65585
-177,86,TRUE,TRUE,189.79759
-177,87,TRUE,TRUE,196.15811
-176,-78,TRUE,TRUE,181.54857
-176,-77,TRUE,TRUE,144.37276
-176,-76,TRUE,TRUE,124.86284
-176,-24,TRUE,TRUE,610.4091
-176,-23,TRUE,TRUE,6955.98768
-176,-22,TRUE,FALSE,406.33815
-176,-22,TRUE,TRUE,61193.1867
-176,-21,TRUE,FALSE,28.60411
-176,-21,TRUE,TRUE,29436.952
-176,-20,TRUE,TRUE,7372.70885
-176,-19,TRUE,TRUE,9631.46252
-176,-18,TRUE,FALSE,32.74636
-176,-18,TRUE,TRUE,9931.08059
-176,-17,TRUE,TRUE,9622.21484
-176,-16,TRUE,TRUE,17305.3454
-176,-15,TRUE,TRUE,331.19072
-176,-14,TRUE,TRUE,196.89801
-176,50,TRUE,TRUE,861.98818000000006
-176,51,TRUE,TRUE,28082.2112
-176,52,TRUE,TRUE,21895.6892
-176,64,TRUE,TRUE,14588.9299
-176,65,TRUE,TRUE,4303.80205
-176,67,TRUE,TRUE,5082.53788
-176,68,TRUE,TRUE,7525.16119
-176,69,TRUE,TRUE,7285.03506
-176,84,TRUE,TRUE,92.82014
-176,85,TRUE,TRUE,181.99776
-176,86,TRUE,TRUE,189.71674
-176,87,TRUE,TRUE,196.79856
-175,-78,TRUE,TRUE,170.80121
-175,-77,TRUE,TRUE,144.07267
-175,-76,TRUE,TRUE,115.80627
-175,-24,TRUE,TRUE,722.1681
-175,-23,TRUE,TRUE,6717.51292
-175,-22,TRUE,FALSE,153.58201
-175,-22,TRUE,TRUE,12403.1709
-175,-21,TRUE,FALSE,68.19944
-175,-21,TRUE,TRUE,31115.4158
-175,-20,TRUE,FALSE,10.45941
-175,-20,TRUE,TRUE,69427.1979
-175,-19,TRUE,FALSE,7.20226
-175,-19,TRUE,TRUE,86184.4847
-175,-18,TRUE,FALSE,10.97581
-175,-18,TRUE,TRUE,8195.19478
-175,-17,TRUE,TRUE,7815.64273
-175,-16,TRUE,TRUE,11156.9745
-175,-15,TRUE,TRUE,12659.9425
-175,-14,TRUE,FALSE,27.50646
-175,-14,TRUE,TRUE,11804.7965
-175,-13,TRUE,TRUE,10095.8468
-175,51,TRUE,TRUE,19585.4762
-175,52,TRUE,TRUE,29011.8266
-175,53,TRUE,TRUE,42619.5973
-175,59,TRUE,TRUE,13138.459
-175,60,TRUE,TRUE,15505.1252
-175,61,TRUE,TRUE,16637.4897
-175,62,TRUE,TRUE,16013.6841
-175,64,TRUE,FALSE,623.61776
-175,64,TRUE,TRUE,11188.4136
-175,66,TRUE,TRUE,9535.55522
-175,67,TRUE,TRUE,9882.48192
-175,68,TRUE,TRUE,7074.07273
-175,84,TRUE,TRUE,92.23346
-175,85,TRUE,TRUE,180.74794
-175,86,TRUE,TRUE,187.73833
-175,87,TRUE,TRUE,196.93524
-174,-78,TRUE,TRUE,171.40343
-174,-77,TRUE,TRUE,142.39748
-174,-76,TRUE,TRUE,115.52716
-174,-24,TRUE,TRUE,571.20373
-174,-23,TRUE,TRUE,5950.85924
-174,-22,TRUE,TRUE,11629.5876
-174,-21,TRUE,TRUE,13442.9211
-174,-20,TRUE,FALSE,25.87731
-174,-20,TRUE,TRUE,9251.77113
-174,-19,TRUE,TRUE,92088.3277
-174,-18,TRUE,TRUE,13105.3764
-174,-17,TRUE,FALSE,11.74297
-174,-17,TRUE,TRUE,9349.11291
-174,-16,TRUE,TRUE,16720.3594
-174,-15,TRUE,FALSE,60.60973
-174,-15,TRUE,TRUE,15607.5112
-174,-14,TRUE,FALSE,44.32085
-174,-14,TRUE,TRUE,8829.48422
-174,-13,TRUE,TRUE,11040.573
-174,-12,TRUE,TRUE,137.91331
-174,51,TRUE,TRUE,24544.635
-174,52,TRUE,TRUE,24090.0198
-174,53,TRUE,TRUE,39580.6796
-174,57,TRUE,TRUE,7258.16287
-174,58,TRUE,TRUE,7783.7513
-174,59,TRUE,TRUE,20006.797
-174,60,TRUE,FALSE,28.85576
-174,60,TRUE,TRUE,16078.6678
-174,61,TRUE,TRUE,16771.8663
-174,62,TRUE,TRUE,20080.4353
-174,63,TRUE,TRUE,24822.4939
-174,64,TRUE,TRUE,55244.4652
-174,66,TRUE,TRUE,8124.75976
-174,67,TRUE,TRUE,10437.8499
-174,68,TRUE,TRUE,7072.05487
-174,84,TRUE,TRUE,92.04361
-174,85,TRUE,TRUE,182.42248
-174,86,TRUE,TRUE,188.16102
-174,87,TRUE,TRUE,197.1184
-173,-78,TRUE,TRUE,164.9585
-173,-77,TRUE,TRUE,138.90308
-173,-21,TRUE,TRUE,14767.5478
-173,-20,TRUE,TRUE,10732.9489
-173,-19,TRUE,TRUE,10200.8784
-173,-18,TRUE,TRUE,11163.0103
-173,-17,TRUE,TRUE,11672.5111
-173,-16,TRUE,FALSE,27.28255
-173,-16,TRUE,TRUE,14732.5494
-173,-15,TRUE,FALSE,69.06056
-173,-15,TRUE,TRUE,18687.8408
-173,-14,TRUE,FALSE,348.18803
-173,-14,TRUE,TRUE,46897.5341
-173,-13,TRUE,TRUE,109.93003
-173,-12,TRUE,TRUE,118.83844
-173,51,TRUE,TRUE,28596.1818
-173,52,TRUE,TRUE,22224.9875
-173,53,TRUE,TRUE,9412.38649
-173,55,TRUE,TRUE,12134.8718
-173,56,TRUE,FALSE,64.4587
-173,56,TRUE,TRUE,11673.1213
-173,57,TRUE,FALSE,663.60261
-173,57,TRUE,TRUE,12159.7741
-173,58,TRUE,TRUE,8175.88444
-173,59,TRUE,TRUE,16235.0295
-173,60,TRUE,TRUE,16999.9591
-173,61,TRUE,TRUE,18223.8698
-173,62,TRUE,TRUE,19561.3675
-173,63,TRUE,TRUE,21776.0835
-173,64,TRUE,TRUE,45989.3052
-173,65,TRUE,TRUE,12878.5591
-173,66,TRUE,TRUE,12128.3355
-173,67,TRUE,TRUE,20713.36
-173,68,TRUE,TRUE,7623.44872
-173,84,TRUE,TRUE,91.17893
-173,85,TRUE,TRUE,185.93082
-173,86,TRUE,TRUE,188.16102
-173,87,TRUE,TRUE,197.1184
-172,-78,TRUE,TRUE,162.86953
-172,-77,TRUE,TRUE,139.64847
-172,-17,TRUE,TRUE,12917.5066
-172,-16,TRUE,FALSE,21.60015
-172,-16,TRUE,TRUE,12681.9269
-172,-15,TRUE,FALSE,39.51691
-172,-15,TRUE,TRUE,30039.6407
-172,-14,TRUE,FALSE,155.78554
-172,-14,TRUE,TRUE,159893.224
-172,-13,TRUE,TRUE,16991.7319
-172,-12,TRUE,TRUE,104.02105
-172,51,TRUE,TRUE,36977.1458
-172,52,TRUE,TRUE,23118.2206
-172,53,TRUE,TRUE,9304.47044
-172,54,TRUE,TRUE,24536.8279
-172,55,TRUE,TRUE,7469.38726
-172,56,TRUE,FALSE,486.4856
-172,56,TRUE,TRUE,15834.1248
-172,57,TRUE,FALSE,504.42569
-172,57,TRUE,TRUE,10498.4932
-172,58,TRUE,FALSE,416.76813
-172,58,TRUE,TRUE,7478.42395
-172,59,TRUE,TRUE,14153.9203
-172,60,TRUE,TRUE,14716.618
-172,61,TRUE,TRUE,18248.4997
-172,62,TRUE,TRUE,18860.037
-172,63,TRUE,TRUE,19678.4019
-172,64,TRUE,TRUE,42681.2361
-172,65,TRUE,TRUE,20182.1614
-172,66,TRUE,TRUE,8594.3318
-172,67,TRUE,TRUE,25579.7855
-172,68,TRUE,TRUE,13544.1663
-172,69,TRUE,TRUE,14410.8372
-172,84,TRUE,TRUE,186.16985
-172,85,TRUE,TRUE,185.79768
-172,86,TRUE,TRUE,188.16102
-172,87,TRUE,TRUE,196.25542
-171,-78,TRUE,TRUE,168.00511
-171,-76,TRUE,TRUE,307.43531
-171,-16,TRUE,TRUE,100.74616
-171,-15,TRUE,FALSE,1185.19579
-171,-15,TRUE,TRUE,183230.216
-171,-14,TRUE,FALSE,46.10587
-171,-14,TRUE,TRUE,15120.3712
-171,-13,TRUE,TRUE,12603.3342
-171,-12,TRUE,TRUE,96.08855
-171,51,TRUE,TRUE,36952.1493
-171,52,TRUE,TRUE,13782.9567
-171,53,TRUE,TRUE,17059.3616
-171,54,TRUE,TRUE,26341.6793
-171,55,TRUE,TRUE,6329.20132
-171,56,TRUE,FALSE,2907.75343
-171,56,TRUE,TRUE,16940.3785
-171,57,TRUE,FALSE,455.30911
-171,57,TRUE,TRUE,14009.2865
-171,58,TRUE,TRUE,6080.26387
-171,59,TRUE,TRUE,16295.3054
-171,60,TRUE,TRUE,16123.1646
-171,61,TRUE,TRUE,17155.6084
-171,62,TRUE,TRUE,15717.1376
-171,63,TRUE,TRUE,18103.5683
-171,64,TRUE,TRUE,26608.9011
-171,65,TRUE,TRUE,37653.2818
-171,66,TRUE,TRUE,21954.8087
-171,67,TRUE,TRUE,23158.015
-171,68,TRUE,TRUE,14546.7153
-171,69,TRUE,TRUE,16096.0964
-171,70,TRUE,TRUE,14512.076
-171,71,TRUE,TRUE,163.26097
-171,84,TRUE,TRUE,187.05269
-171,85,TRUE,TRUE,185.65606
-171,86,TRUE,TRUE,188.24992
-171,87,TRUE,TRUE,195.3936
-170,-76,TRUE,TRUE,306.81118
-170,-75,TRUE,TRUE,306.5501
-170,-16,TRUE,TRUE,99.60729
-170,-15,TRUE,TRUE,28670.4242
-170,-14,TRUE,TRUE,11292.9951
-170,51,TRUE,TRUE,42181.9589
-170,52,TRUE,TRUE,11819.681
-170,53,TRUE,TRUE,14050.6871
-170,54,TRUE,TRUE,29515.8274
-170,55,TRUE,TRUE,8680.04766
-170,56,TRUE,FALSE,5040.98821
-170,56,TRUE,TRUE,42541.4413
-170,57,TRUE,FALSE,93.62817
-170,57,TRUE,TRUE,6684.63082
-170,58,TRUE,TRUE,6699.45304
-170,59,TRUE,TRUE,14605.4456
-170,60,TRUE,TRUE,16409.2002
-170,61,TRUE,TRUE,17003.5046
-170,62,TRUE,TRUE,15553.8849
-170,63,TRUE,TRUE,15666.1759
-170,64,TRUE,TRUE,18815.1752
-170,65,TRUE,TRUE,35792.0043
-170,66,TRUE,TRUE,45721.4507
-170,67,TRUE,TRUE,18186.838
-170,68,TRUE,TRUE,19871.0825
-170,69,TRUE,TRUE,16512.7007
-170,70,TRUE,TRUE,14049.1305
-170,71,TRUE,TRUE,149.69123
-170,84,TRUE,TRUE,188.02176
-170,85,TRUE,TRUE,184.4898
-170,86,TRUE,TRUE,188.28765
-170,87,TRUE,TRUE,195.15587
-169,-77,TRUE,TRUE,455.59
-169,-76,TRUE,TRUE,312.3423
-169,-75,TRUE,TRUE,309.20404
-169,51,TRUE,TRUE,20886.432
-169,52,TRUE,TRUE,14638.0065
-169,53,TRUE,TRUE,16530.8686
-169,54,TRUE,TRUE,100624.415
-169,56,TRUE,FALSE,373.0502
-169,56,TRUE,TRUE,9523.02332
-169,57,TRUE,TRUE,4848.69347
-169,58,TRUE,TRUE,5214.65382
-169,59,TRUE,TRUE,13073.1257
-169,60,TRUE,TRUE,15688.057
-169,61,TRUE,TRUE,14928.0494
-169,62,TRUE,TRUE,13082.2163
-169,63,TRUE,TRUE,13334.2065
-169,64,TRUE,TRUE,18460.3249
-169,65,TRUE,TRUE,25602.0415
-169,66,TRUE,TRUE,21891.6202
-169,67,TRUE,TRUE,16892.4897
-169,68,TRUE,TRUE,16392.0822
-169,69,TRUE,TRUE,15394.1833
-169,70,TRUE,TRUE,12967.2236
-169,71,TRUE,TRUE,140.38494
-169,84,TRUE,TRUE,187.91687
-169,85,TRUE,TRUE,184.85681
-169,86,TRUE,TRUE,188.15162
-169,87,TRUE,TRUE,195.46729
-168,-77,TRUE,TRUE,439.15968
-168,-76,TRUE,TRUE,309.28523
-168,-75,TRUE,TRUE,301.82043
-168,52,TRUE,TRUE,21851.4211
-168,53,TRUE,TRUE,24404.644
-168,54,TRUE,TRUE,132447.994
-168,55,TRUE,FALSE,122.74804
-168,55,TRUE,TRUE,23174.0353
-168,58,TRUE,TRUE,3646.64908
-168,59,TRUE,TRUE,13887.9786
-168,60,TRUE,TRUE,13379.4967
-168,61,TRUE,TRUE,16196.268
-168,62,TRUE,TRUE,18310.7785
-168,63,TRUE,TRUE,16771.4312
-168,64,TRUE,TRUE,15686.0141
-168,65,TRUE,TRUE,16954.5608
-168,66,TRUE,TRUE,17142.4143
-168,67,TRUE,TRUE,15223.8541
-168,68,TRUE,TRUE,15432.794
-168,69,TRUE,TRUE,13369.6884
-168,70,TRUE,TRUE,14560.4983
-168,71,TRUE,TRUE,133.87626
-168,84,TRUE,TRUE,188.01477
-168,85,TRUE,TRUE,185.76435
-168,86,TRUE,TRUE,189.5808
-168,87,TRUE,TRUE,196.93524
-167,-78,TRUE,TRUE,529.51846
-167,-77,TRUE,TRUE,450.30125
-167,-76,TRUE,TRUE,313.57521
-167,-75,TRUE,TRUE,304.30194
-167,52,TRUE,TRUE,38588.6132
-167,53,TRUE,TRUE,356491.942
-167,54,TRUE,FALSE,368.46351
-167,54,TRUE,TRUE,213082.037
-167,55,TRUE,TRUE,17644.218
-167,58,TRUE,TRUE,4753.9366
-167,59,TRUE,TRUE,13893.3486
-167,60,TRUE,TRUE,13608.1656
-167,61,TRUE,TRUE,16832.2907
-167,62,TRUE,TRUE,14137.0841
-167,63,TRUE,TRUE,14233.5282
-167,64,TRUE,TRUE,20391.2773
-167,65,TRUE,TRUE,12701.22
-167,66,TRUE,TRUE,17122.6988
-167,67,TRUE,TRUE,13325.0287
-167,68,TRUE,TRUE,16922.9187
-167,69,TRUE,TRUE,12155.6008
-167,70,TRUE,TRUE,13749.175
-167,71,TRUE,TRUE,135.7402
-167,84,TRUE,TRUE,187.30932
-167,85,TRUE,TRUE,185.46695
-167,86,TRUE,TRUE,189.38782
-167,87,TRUE,TRUE,196.321
-166,-78,TRUE,TRUE,559.35883
-166,-77,TRUE,TRUE,484.44106
-166,-76,TRUE,TRUE,307.84594
-166,52,TRUE,TRUE,37662.6107
-166,53,TRUE,TRUE,63953.3296
-166,54,TRUE,FALSE,557.26353
-166,54,TRUE,TRUE,229909.363
-166,55,TRUE,TRUE,19003.0177
-166,59,TRUE,TRUE,13559.9676
-166,60,TRUE,TRUE,19892.4759
-166,61,TRUE,TRUE,12657.0278
-166,62,TRUE,TRUE,15501.112
-166,63,TRUE,TRUE,12987.4057
-166,64,TRUE,TRUE,66421.326
-166,66,TRUE,TRUE,13734.6
-166,67,TRUE,TRUE,18199.6872
-166,68,TRUE,TRUE,8382.92969
-166,69,TRUE,TRUE,13509.0213
-166,70,TRUE,TRUE,11940.0565
-166,71,TRUE,TRUE,141.28921
-166,84,TRUE,TRUE,182.63525
-166,85,TRUE,TRUE,185.4724
-166,86,TRUE,TRUE,188.60541
-166,87,TRUE,TRUE,198.17249
-165,-77,TRUE,TRUE,500.1794
-165,-76,TRUE,TRUE,308.75411
-165,22,TRUE,TRUE,676.38175
-165,23,TRUE,TRUE,2839.96671
-165,24,TRUE,TRUE,4541.55981
-165,25,TRUE,TRUE,3357.05633
-165,52,TRUE,TRUE,39098.8654
-165,53,TRUE,FALSE,109.81728
-165,53,TRUE,TRUE,39104.4068
-165,54,TRUE,TRUE,240561.939
-165,55,TRUE,TRUE,40781.2876
-165,59,TRUE,TRUE,13649.285
-165,60,TRUE,TRUE,12702.5773
-165,61,TRUE,TRUE,11349.021
-165,62,TRUE,TRUE,50496.6038
-165,63,TRUE,TRUE,13082.3746
-165,64,TRUE,TRUE,8605.75596
-165,66,TRUE,TRUE,14057.2517
-165,67,TRUE,TRUE,83076.7274
-165,68,TRUE,TRUE,7831.69605
-165,69,TRUE,TRUE,13272.9079
-165,70,TRUE,TRUE,4092.00799
-165,71,TRUE,TRUE,1869.49046
-165,84,TRUE,TRUE,183.68273
-165,85,TRUE,TRUE,183.71662
-165,86,TRUE,TRUE,188.39645
-165,87,TRUE,TRUE,198.57035
-164,-77,TRUE,TRUE,497.63023
-164,-76,TRUE,TRUE,310.173
-164,19,TRUE,TRUE,3728.76532
-164,20,TRUE,TRUE,4144.06498
-164,21,TRUE,TRUE,4058.4107
-164,22,TRUE,TRUE,4160.02894
-164,23,TRUE,TRUE,2213.33656
-164,24,TRUE,TRUE,3959.08563
-164,25,TRUE,TRUE,2578.62831
-164,53,TRUE,TRUE,41178.9376
-164,54,TRUE,FALSE,5048.42024
-164,54,TRUE,TRUE,268671.065
-164,55,TRUE,TRUE,36164.7067
-164,56,TRUE,FALSE,278.82155
-164,56,TRUE,TRUE,13476.1727
-164,57,TRUE,TRUE,8700.05895
-164,58,TRUE,TRUE,12220.9814
-164,59,TRUE,TRUE,11800.6028
-164,60,TRUE,TRUE,13541.6111
-164,63,TRUE,TRUE,12578.4772
-164,64,TRUE,TRUE,12730.8969
-164,66,TRUE,TRUE,19409.2845
-164,67,TRUE,TRUE,11997.4935
-164,68,TRUE,TRUE,14519.4767
-164,69,TRUE,TRUE,15927.4348
-164,70,TRUE,TRUE,4302.98848
-164,71,TRUE,TRUE,1594.23988
-164,84,TRUE,TRUE,181.60072
-164,85,TRUE,TRUE,181.64911
-164,86,TRUE,TRUE,188.32453
-164,87,TRUE,TRUE,196.71335
-163,-77,TRUE,TRUE,485.36695
-163,17,TRUE,TRUE,7707.97613
-163,18,TRUE,TRUE,4501.02923
-163,19,TRUE,TRUE,3181.46392
-163,20,TRUE,TRUE,4731.21283
-163,21,TRUE,TRUE,5122.82894
-163,22,TRUE,TRUE,1937.36033
-163,23,TRUE,TRUE,4846.43345
-163,24,TRUE,TRUE,2636.39167
-163,25,TRUE,TRUE,2584.43824
-163,53,TRUE,TRUE,51795.3581
-163,54,TRUE,FALSE,2824.0494
-163,54,TRUE,TRUE,258647.228
-163,55,TRUE,FALSE,643.81879
-163,55,TRUE,TRUE,71008.7068
-163,56,TRUE,TRUE,12854.662
-163,57,TRUE,TRUE,9540.84089
-163,58,TRUE,TRUE,15450.8463
-163,59,TRUE,FALSE,585.50897
-163,59,TRUE,TRUE,25505.8466
-163,60,TRUE,TRUE,11962.1666
-163,63,TRUE,TRUE,14693.8929
-163,64,TRUE,TRUE,12626.6957
-163,66,TRUE,TRUE,23299.5179
-163,67,TRUE,TRUE,11454.2196
-163,69,TRUE,TRUE,8606.90922
-163,70,TRUE,TRUE,12718.1009
-163,71,TRUE,TRUE,12957.984
-163,84,TRUE,TRUE,182.08537
-163,85,TRUE,TRUE,180.17152
-163,86,TRUE,TRUE,189.30874
-163,87,TRUE,TRUE,196.47156
-162,17,TRUE,TRUE,7885.13953
-162,18,TRUE,TRUE,10289.6317
-162,19,TRUE,TRUE,7937.12909
-162,20,TRUE,TRUE,20383.835
-162,21,TRUE,TRUE,29301.4951
-162,22,TRUE,TRUE,7553.20783
-162,23,TRUE,TRUE,4439.4569
-162,24,TRUE,TRUE,2762.48448
-162,25,TRUE,TRUE,3801.20644
-162,52,TRUE,TRUE,910.82009
-162,53,TRUE,TRUE,72542.3745
-162,54,TRUE,FALSE,202.93162
-162,54,TRUE,TRUE,148458.466
-162,55,TRUE,FALSE,280.66992
-162,55,TRUE,TRUE,34455.6304
-162,56,TRUE,FALSE,196.28295
-162,56,TRUE,TRUE,18694.1977
-162,57,TRUE,TRUE,10808.1671
-162,58,TRUE,TRUE,17915.7014
-162,59,TRUE,TRUE,31465.0164
-162,63,TRUE,TRUE,10181.0753
-162,64,TRUE,TRUE,16412.9082
-162,65,TRUE,TRUE,9475.70666
-162,66,TRUE,TRUE,12936.2361
-162,67,TRUE,TRUE,8430.04122
-162,70,TRUE,TRUE,14326.6566
-162,71,TRUE,TRUE,12446.9172
-162,72,TRUE,TRUE,199.72489
-162,84,TRUE,TRUE,178.54901
-162,85,TRUE,TRUE,179.54853
-162,86,TRUE,TRUE,189.36682
-162,87,TRUE,TRUE,194.05559
-161,-75,TRUE,TRUE,104.63431
-161,-74,TRUE,TRUE,101.94896
-161,17,TRUE,TRUE,19829.8199
-161,18,TRUE,FALSE,554.75549
-161,18,TRUE,TRUE,7840.83635
-161,19,TRUE,FALSE,234.26224
-161,19,TRUE,TRUE,5541.70215
-161,20,TRUE,TRUE,21785.9715
-161,21,TRUE,TRUE,33051.4519
-161,22,TRUE,TRUE,12204.9119
-161,23,TRUE,TRUE,10116.0664
-161,24,TRUE,TRUE,4808.58723
-161,25,TRUE,FALSE,72.66207
-161,25,TRUE,TRUE,2340.34184
-161,26,TRUE,TRUE,165.50914
-161,49,TRUE,TRUE,592.41776
-161,50,TRUE,TRUE,615.23717
-161,51,TRUE,TRUE,1006.31739
-161,52,TRUE,TRUE,1074.49783
-161,53,TRUE,TRUE,99522.7976
-161,54,TRUE,TRUE,138074.244
-161,55,TRUE,FALSE,1126.37098
-161,55,TRUE,TRUE,80895.5486
-161,56,TRUE,FALSE,216.70576
-161,56,TRUE,TRUE,16773.7849
-161,57,TRUE,TRUE,11376.1533
-161,58,TRUE,FALSE,439.11102
-161,58,TRUE,TRUE,33384.598
-161,59,TRUE,FALSE,134.36738
-161,59,TRUE,TRUE,84272.7931
-161,63,TRUE,TRUE,8855.15689
-161,64,TRUE,TRUE,8400.50399
-161,66,TRUE,TRUE,8367.43151
-161,70,TRUE,TRUE,14928.8502
-161,71,TRUE,TRUE,12442.0534
-161,72,TRUE,TRUE,113.78368
-161,85,TRUE,TRUE,180.94755
-161,86,TRUE,TRUE,189.30428
-161,87,TRUE,TRUE,195.64736
-160,-75,TRUE,TRUE,104.35195
-160,-74,TRUE,TRUE,102.06817
-160,17,TRUE,TRUE,12918.9223
-160,18,TRUE,FALSE,435.42147
-160,18,TRUE,TRUE,11093.5671
-160,19,TRUE,FALSE,605.53854
-160,19,TRUE,TRUE,9021.66556
-160,20,TRUE,TRUE,23680.154
-160,21,TRUE,TRUE,135162.923
-160,22,TRUE,TRUE,65489.1911
-160,23,TRUE,TRUE,11781.4133
-160,24,TRUE,TRUE,5253.78129
-160,25,TRUE,TRUE,3004.5364
-160,26,TRUE,TRUE,170.35701
-160,47,TRUE,TRUE,601.22827
-160,48,TRUE,TRUE,615.5454
-160,49,TRUE,TRUE,615.0366
-160,50,TRUE,TRUE,627.33659
-160,51,TRUE,TRUE,1093.81875
-160,52,TRUE,TRUE,961.06086
-160,53,TRUE,TRUE,1266.21995
-160,54,TRUE,TRUE,64536.6962
-160,55,TRUE,FALSE,157.71919
-160,55,TRUE,TRUE,20110.3828
-160,56,TRUE,FALSE,351.16714
-160,56,TRUE,TRUE,15271.8699
-160,57,TRUE,TRUE,11605.9542
-160,58,TRUE,FALSE,764.48932
-160,58,TRUE,TRUE,28120.7294
-160,70,TRUE,TRUE,10513.9626
-160,71,TRUE,TRUE,12601.2869
-160,72,TRUE,TRUE,126.68567
-160,85,TRUE,TRUE,178.96634
-160,86,TRUE,TRUE,189.30849
-160,87,TRUE,TRUE,191.05913
-159,-76,TRUE,TRUE,124.26324
-159,-75,TRUE,TRUE,102.94403
-159,-74,TRUE,TRUE,103.73144
-159,15,TRUE,TRUE,286.03321
-159,16,TRUE,TRUE,17082.9147
-159,17,TRUE,TRUE,6768.17584
-159,18,TRUE,FALSE,166.63533
-159,18,TRUE,TRUE,8822.92396
-159,19,TRUE,TRUE,20754.1932
-159,20,TRUE,TRUE,44489.4422
-159,21,TRUE,TRUE,403088.544
-159,22,TRUE,TRUE,27120.4196
-159,23,TRUE,TRUE,14223.6327
-159,24,TRUE,TRUE,6551.8887
-159,25,TRUE,TRUE,137.38733
-159,26,TRUE,TRUE,208.19203
-159,47,TRUE,TRUE,610.05533
-159,48,TRUE,TRUE,622.56766
-159,49,TRUE,TRUE,627.72228
-159,50,TRUE,TRUE,633.47926
-159,51,TRUE,TRUE,1162.42545
-159,52,TRUE,TRUE,982.44033
-159,53,TRUE,TRUE,1227.53725
