fishing,length_decile,month,n_s1_detections,n_s1_detections_unmatched,decile_min_m,decile_max_m
false,4,2018-08-01 00:00:00,16254,4298,85.2781372,102.73096
false,5,2018-08-01 00:00:00,16592,4024,102.730965,124.4505844116211
false,6,2018-08-01 00:00:00,15764,3389,124.4506,148.219666
false,7,2018-08-01 00:00:00,14397,2586,148.219666,173.04274
false,8,2018-08-01 00:00:00,14918,2338,173.04277,196.13412
false,9,2018-08-01 00:00:00,14950,2222,196.1341552734375,239.60664
false,10,2018-08-01 00:00:00,13677,2275,239.60664,453.10022
true,1,2018-08-01 00:00:00,26786,21133,5.009999999999937,7.759999999999878
true,2,2018-08-01 00:00:00,23660,17864,7.759999999999878,10.819999999999814
true,3,2018-08-01 00:00:00,22883,16803,10.819999999999814,14.75999999999973
true,4,2018-08-01 00:00:00,22748,16374,14.75999999999973,18.280000000000058
true,5,2018-08-01 00:00:00,22605,15590,18.280000000000058,21.410000000000547
true,6,2018-08-01 00:00:00,21625,14391,21.410000000000547,23.4741764
true,7,2018-08-01 00:00:00,20919,13179,23.474182,26.025414
true,8,2018-08-01 00:00:00,20186,12086,26.025414,30.572640000000003
true,9,2018-08-01 00:00:00,19017,10155,30.572645,41.5105934
true,10,2018-08-01 00:00:00,17160,6275,41.5106,453.8493
false,1,2018-09-01 00:00:00,18263,14328,5.009999999999937,49.8269653
false,2,2018-09-01 00:00:00,15162,6125,49.82698059082031,70.19505
false,3,2018-09-01 00:00:00,15712,4840,70.1950684,85.2781372
false,4,2018-09-01 00:00:00,16605,4362,85.2781372,102.73096
false,5,2018-09-01 00:00:00,16997,4109,102.730965,124.4505844116211
false,6,2018-09-01 00:00:00,16067,3458,124.4506,148.219666
false,7,2018-09-01 00:00:00,14840,2724,148.219666,173.04274
false,8,2018-09-01 00:00:00,15099,2432,173.04277,196.13412
false,9,2018-09-01 00:00:00,14942,2344,196.1341552734375,239.60664
false,10,2018-09-01 00:00:00,13648,2275,239.60664,453.10022
true,1,2018-09-01 00:00:00,30075,24311,5.009999999999937,7.759999999999878
true,2,2018-09-01 00:00:00,26721,20803,7.759999999999878,10.819999999999814
true,3,2018-09-01 00:00:00,26760,20185,10.819999999999814,14.75999999999973
true,4,2018-09-01 00:00:00,26819,19447,14.75999999999973,18.280000000000058
true,5,2018-09-01 00:00:00,26534,18613,18.280000000000058,21.410000000000547
true,6,2018-09-01 00:00:00,25824,17269,21.410000000000547,23.4741764
true,7,2018-09-01 00:00:00,24578,15594,23.474182,26.025414
true,8,2018-09-01 00:00:00,22992,13683,26.025414,30.572640000000003
true,9,2018-09-01 00:00:00,20765,11097,30.572645,41.5105934
true,10,2018-09-01 00:00:00,19227,6382,41.5106,453.8493
false,1,2018-10-01 00:00:00,17306,13431,5.009999999999937,49.8269653
false,2,2018-10-01 00:00:00,15426,6389,49.82698059082031,70.19505
false,3,2018-10-01 00:00:00,15932,4934,70.1950684,85.2781372
false,4,2018-10-01 00:00:00,17046,4618,85.2781372,102.73096
false,5,2018-10-01 00:00:00,18015,4400,102.730965,124.4505844116211
false,6,2018-10-01 00:00:00,17116,3786,124.4506,148.219666
false,7,2018-10-01 00:00:00,15365,2892,148.219666,173.04274
false,8,2018-10-01 00:00:00,15556,2605,173.04277,196.13412
false,9,2018-10-01 00:00:00,15436,2514,196.1341552734375,239.60664
false,10,2018-10-01 00:00:00,14350,2419,239.60664,453.10022
true,1,2018-10-01 00:00:00,30231,25101,5.009999999999937,7.759999999999878
true,2,2018-10-01 00:00:00,26535,21047,7.759999999999878,10.819999999999814
true,3,2018-10-01 00:00:00,26019,19895,10.819999999999814,14.75999999999973
true,4,2018-10-01 00:00:00,26352,19561,14.75999999999973,18.280000000000058
true,5,2018-10-01 00:00:00,26089,18484,18.280000000000058,21.410000000000547
true,6,2018-10-01 00:00:00,25719,17352,21.410000000000547,23.4741764
true,7,2018-10-01 00:00:00,24816,15906,23.474182,26.025414
true,8,2018-10-01 00:00:00,23282,13965,26.025414,30.572640000000003
true,9,2018-10-01 00:00:00,22386,11729,30.572645,41.5105934
true,10,2018-10-01 00:00:00,21562,6883,41.5106,453.8493
false,1,2018-11-01 00:00:00,17217,13367,5.009999999999937,49.8269653
false,2,2018-11-01 00:00:00,15584,6491,49.82698059082031,70.19505
false,3,2018-11-01 00:00:00,15829,4992,70.1950684,85.2781372
false,4,2018-11-01 00:00:00,16595,4498,85.2781372,102.73096
false,5,2018-11-01 00:00:00,16716,4126,102.730965,124.4505844116211
false,6,2018-11-01 00:00:00,16311,3596,124.4506,148.219666
false,7,2018-11-01 00:00:00,14982,2769,148.219666,173.04274
false,8,2018-11-01 00:00:00,15025,2572,173.04277,196.13412
false,9,2018-11-01 00:00:00,15207,2531,196.1341552734375,239.60664
false,10,2018-11-01 00:00:00,13206,2295,239.60664,453.10022
true,1,2018-11-01 00:00:00,26819,22830,5.009999999999937,7.759999999999878
true,2,2018-11-01 00:00:00,24267,19896,7.759999999999878,10.819999999999814
true,3,2018-11-01 00:00:00,23820,18997,10.819999999999814,14.75999999999973
true,4,2018-11-01 00:00:00,24082,18468,14.75999999999973,18.280000000000058
true,5,2018-11-01 00:00:00,24226,17930,18.280000000000058,21.410000000000547
true,6,2018-11-01 00:00:00,23766,16692,21.410000000000547,23.4741764
true,7,2018-11-01 00:00:00,23140,15091,23.474182,26.025414
true,8,2018-11-01 00:00:00,22465,13678,26.025414,30.572640000000003
true,9,2018-11-01 00:00:00,21541,11634,30.572645,41.5105934
true,10,2018-11-01 00:00:00,20684,7041,41.5106,453.8493
false,1,2018-12-01 00:00:00,15968,12532,5.009999999999937,49.8269653
false,2,2018-12-01 00:00:00,14564,6190,49.82698059082031,70.19505
false,3,2018-12-01 00:00:00,14455,4626,70.1950684,85.2781372
false,4,2018-12-01 00:00:00,15720,4441,85.2781372,102.73096
false,5,2018-12-01 00:00:00,15517,3881,102.730965,124.4505844116211
false,6,2018-12-01 00:00:00,15494,3554,124.4506,148.219666
false,7,2018-12-01 00:00:00,14617,2831,148.219666,173.04274
false,8,2018-12-01 00:00:00,14871,2537,173.04277,196.13412
false,9,2018-12-01 00:00:00,14819,2508,196.1341552734375,239.60664
false,10,2018-12-01 00:00:00,13068,2279,239.60664,453.10022
true,1,2018-12-01 00:00:00,21430,18508,5.009999999999937,7.759999999999878
true,2,2018-12-01 00:00:00,19196,15976,7.759999999999878,10.819999999999814
true,3,2018-12-01 00:00:00,18617,15052,10.819999999999814,14.75999999999973
true,4,2018-12-01 00:00:00,18747,14693,14.75999999999973,18.280000000000058
true,5,2018-12-01 00:00:00,18133,13491,18.280000000000058,21.410000000000547
true,6,2018-12-01 00:00:00,17926,12717,21.410000000000547,23.4741764
true,7,2018-12-01 00:00:00,17818,11950,23.474182,26.025414
true,8,2018-12-01 00:00:00,17399,10672,26.025414,30.572640000000003
true,9,2018-12-01 00:00:00,17490,9748,30.572645,41.5105934
true,10,2018-12-01 00:00:00,17292,5933,41.5106,453.8493
false,1,2019-01-01 00:00:00,15186,11683,5.009999999999937,49.8269653
false,2,2019-01-01 00:00:00,13976,6095,49.82698059082031,70.19505
false,3,2019-01-01 00:00:00,13915,4672,70.1950684,85.2781372
false,4,2019-01-01 00:00:00,14877,4236,85.2781372,102.73096
false,5,2019-01-01 00:00:00,15275,3984,102.730965,124.4505844116211
false,6,2019-01-01 00:00:00,14969,3435,124.4506,148.219666
false,7,2019-01-01 00:00:00,14613,2941,148.219666,173.04274
false,8,2019-01-01 00:00:00,15337,2731,173.04277,196.13412
false,9,2019-01-01 00:00:00,15197,2678,196.1341552734375,239.60664
false,10,2019-01-01 00:00:00,13413,2360,239.60664,453.10022
true,1,2019-01-01 00:00:00,19770,16967,5.009999999999937,7.759999999999878
true,2,2019-01-01 00:00:00,17543,14498,7.759999999999878,10.819999999999814
true,3,2019-01-01 00:00:00,17173,13676,10.819999999999814,14.75999999999973
true,4,2019-01-01 00:00:00,17256,13382,14.75999999999973,18.280000000000058
true,5,2019-01-01 00:00:00,17222,12817,18.280000000000058,21.410000000000547
true,6,2019-01-01 00:00:00,17057,11856,21.410000000000547,23.4741764
true,7,2019-01-01 00:00:00,16705,11008,23.474182,26.025414
true,8,2019-01-01 00:00:00,16363,9941,26.025414,30.572640000000003
true,9,2019-01-01 00:00:00,17008,9031,30.572645,41.5105934
true,10,2019-01-01 00:00:00,18492,5819,41.5106,453.8493
false,1,2019-02-01 00:00:00,13156,10240,5.009999999999937,49.8269653
false,2,2019-02-01 00:00:00,11740,4889,49.82698059082031,70.19505
false,3,2019-02-01 00:00:00,12142,3759,70.1950684,85.2781372
false,4,2019-02-01 00:00:00,13084,3519,85.2781372,102.73096
false,5,2019-02-01 00:00:00,13550,3193,102.730965,124.4505844116211
false,6,2019-02-01 00:00:00,13173,2837,124.4506,148.219666
false,7,2019-02-01 00:00:00,12872,2381,148.219666,173.04274
false,8,2019-02-01 00:00:00,13081,2185,173.04277,196.13412
false,9,2019-02-01 00:00:00,13401,2133,196.1341552734375,239.60664
false,10,2019-02-01 00:00:00,12182,2089,239.60664,453.10022
true,1,2019-02-01 00:00:00,18879,16148,5.009999999999937,7.759999999999878
true,2,2019-02-01 00:00:00,16370,13301,7.759999999999878,10.819999999999814
true,3,2019-02-01 00:00:00,15991,12515,10.819999999999814,14.75999999999973
true,4,2019-02-01 00:00:00,15751,11866,14.75999999999973,18.280000000000058
true,5,2019-02-01 00:00:00,15683,11233,18.280000000000058,21.410000000000547
true,6,2019-02-01 00:00:00,15409,10538,21.410000000000547,23.4741764
true,7,2019-02-01 00:00:00,14972,9413,23.474182,26.025414
true,8,2019-02-01 00:00:00,14593,8481,26.025414,30.572640000000003
true,9,2019-02-01 00:00:00,15088,7703,30.572645,41.5105934
true,10,2019-02-01 00:00:00,16306,4770,41.5106,453.8493
false,1,2019-03-01 00:00:00,16170,12630,5.009999999999937,49.8269653
false,2,2019-03-01 00:00:00,15924,6766,49.82698059082031,70.19505
false,3,2019-03-01 00:00:00,16598,5157,70.1950684,85.2781372
false,4,2019-03-01 00:00:00,17258,4737,85.2781372,102.73096
false,5,2019-03-01 00:00:00,17754,4520,102.730965,124.4505844116211
false,6,2019-03-01 00:00:00,16891,3863,124.4506,148.219666
false,7,2019-03-01 00:00:00,15987,2985,148.219666,173.04274
false,8,2019-03-01 00:00:00,16070,2802,173.04277,196.13412
false,9,2019-03-01 00:00:00,16198,2648,196.1341552734375,239.60664
false,10,2019-03-01 00:00:00,14798,2438,239.60664,453.10022
true,1,2019-03-01 00:00:00,27340,22821,5.009999999999937,7.759999999999878
true,2,2019-03-01 00:00:00,23356,18603,7.759999999999878,10.819999999999814
true,3,2019-03-01 00:00:00,22487,17266,10.819999999999814,14.75999999999973
true,4,2019-03-01 00:00:00,22191,16390,14.75999999999973,18.280000000000058
true,5,2019-03-01 00:00:00,22048,15545,18.280000000000058,21.410000000000547
true,6,2019-03-01 00:00:00,21819,14726,21.410000000000547,23.4741764
true,7,2019-03-01 00:00:00,21362,13521,23.474182,26.025414
true,8,2019-03-01 00:00:00,21123,12722,26.025414,30.572640000000003
true,9,2019-03-01 00:00:00,21281,11358,30.572645,41.5105934
true,10,2019-03-01 00:00:00,20967,6626,41.5106,453.8493
false,1,2019-04-01 00:00:00,15598,11785,5.009999999999937,49.8269653
false,2,2019-04-01 00:00:00,14966,5968,49.82698059082031,70.19505
false,3,2019-04-01 00:00:00,15510,4829,70.1950684,85.2781372
false,4,2019-04-01 00:00:00,16407,4312,85.2781372,102.73096
false,5,2019-04-01 00:00:00,17077,4022,102.730965,124.4505844116211
false,6,2019-04-01 00:00:00,16405,3601,124.4506,148.219666
false,7,2019-04-01 00:00:00,14934,2683,148.219666,173.04274
false,8,2019-04-01 00:00:00,15151,2376,173.04277,196.13412
false,9,2019-04-01 00:00:00,15613,2409,196.1341552734375,239.60664
false,10,2019-04-01 00:00:00,14428,2473,239.60664,453.10022
true,1,2019-04-01 00:00:00,28614,23266,5.009999999999937,7.759999999999878
true,2,2019-04-01 00:00:00,24100,18490,7.759999999999878,10.819999999999814
true,3,2019-04-01 00:00:00,23253,17077,10.819999999999814,14.75999999999973
true,4,2019-04-01 00:00:00,23227,16382,14.75999999999973,18.280000000000058
true,5,2019-04-01 00:00:00,22917,15449,18.280000000000058,21.410000000000547
true,6,2019-04-01 00:00:00,22314,14334,21.410000000000547,23.4741764
true,7,2019-04-01 00:00:00,21525,13002,23.474182,26.025414
true,8,2019-04-01 00:00:00,20998,11955,26.025414,30.572640000000003
true,9,2019-04-01 00:00:00,20070,10086,30.572645,41.5105934
true,10,2019-04-01 00:00:00,19805,6163,41.5106,453.8493
false,1,2019-05-01 00:00:00,15458,11209,5.009999999999937,49.8269653
false,2,2019-05-01 00:00:00,15586,6030,49.82698059082031,70.19505
false,3,2019-05-01 00:00:00,16027,4775,70.1950684,85.2781372
false,4,2019-05-01 00:00:00,17571,4506,85.2781372,102.73096
false,5,2019-05-01 00:00:00,18252,4234,102.730965,124.4505844116211
false,6,2019-05-01 00:00:00,17188,3703,124.4506,148.219666
false,7,2019-05-01 00:00:00,15596,2825,148.219666,173.04274
false,8,2019-05-01 00:00:00,15954,2617,173.04277,196.13412
false,9,2019-05-01 00:00:00,16355,2537,196.1341552734375,239.60664
false,10,2019-05-01 00:00:00,15161,2601,239.60664,453.10022
true,1,2019-05-01 00:00:00,26729,22099,5.009999999999937,7.759999999999878
true,2,2019-05-01 00:00:00,22291,17577,7.759999999999878,10.819999999999814
true,3,2019-05-01 00:00:00,20964,16068,10.819999999999814,14.75999999999973
true,4,2019-05-01 00:00:00,20263,14881,14.75999999999973,18.280000000000058
true,5,2019-05-01 00:00:00,19557,13716,18.280000000000058,21.410000000000547
true,6,2019-05-01 00:00:00,18783,12394,21.410000000000547,23.4741764
true,7,2019-05-01 00:00:00,17693,10870,23.474182,26.025414
true,8,2019-05-01 00:00:00,17040,9385,26.025414,30.572640000000003
true,9,2019-05-01 00:00:00,18061,8487,30.572645,41.5105934
true,10,2019-05-01 00:00:00,19737,5730,41.5106,453.8493
false,1,2019-06-01 00:00:00,12792,8780,5.009999999999937,49.8269653
false,2,2019-06-01 00:00:00,15058,5933,49.82698059082031,70.19505
false,3,2019-06-01 00:00:00,15637,4639,70.1950684,85.2781372
false,4,2019-06-01 00:00:00,17489,4463,85.2781372,102.73096
false,5,2019-06-01 00:00:00,18021,4268,102.730965,124.4505844116211
false,6,2019-06-01 00:00:00,17141,3627,124.4506,148.219666
false,7,2019-06-01 00:00:00,15428,2798,148.219666,173.04274
false,8,2019-06-01 00:00:00,15705,2456,173.04277,196.13412
false,9,2019-06-01 00:00:00,15838,2534,196.1341552734375,239.60664
false,10,2019-06-01 00:00:00,14519,2505,239.60664,453.10022
true,1,2019-06-01 00:00:00,25151,19778,5.009999999999937,7.759999999999878
true,2,2019-06-01 00:00:00,21125,15988,7.759999999999878,10.819999999999814
true,3,2019-06-01 00:00:00,20259,14743,10.819999999999814,14.75999999999973
true,4,2019-06-01 00:00:00,20052,14025,14.75999999999973,18.280000000000058
true,5,2019-06-01 00:00:00,19291,12878,18.280000000000058,21.410000000000547
true,6,2019-06-01 00:00:00,19155,12375,21.410000000000547,23.4741764
true,7,2019-06-01 00:00:00,18088,10995,23.474182,26.025414
true,8,2019-06-01 00:00:00,17468,9585,26.025414,30.572640000000003
true,9,2019-06-01 00:00:00,18086,8603,30.572645,41.5105934
true,10,2019-06-01 00:00:00,18937,5671,41.5106,453.8493
false,1,2019-07-01 00:00:00,14115,9406,5.009999999999937,49.8269653
false,2,2019-07-01 00:00:00,15976,6113,49.82698059082031,70.19505
false,3,2019-07-01 00:00:00,17070,5108,70.1950684,85.2781372
false,4,2019-07-01 00:00:00,18686,4851,85.2781372,102.73096
false,5,2019-07-01 00:00:00,19388,4487,102.730965,124.4505844116211
false,6,2019-07-01 00:00:00,18563,4062,124.4506,148.219666
false,7,2019-07-01 00:00:00,16268,3040,148.219666,173.04274
false,8,2019-07-01 00:00:00,16537,2657,173.04277,196.13412
false,9,2019-07-01 00:00:00,16253,2661,196.1341552734375,239.60664
false,10,2019-07-01 00:00:00,15144,2710,239.60664,453.10022
true,1,2019-07-01 00:00:00,26240,20234,5.009999999999937,7.759999999999878
true,2,2019-07-01 00:00:00,22139,16361,7.759999999999878,10.819999999999814
true,3,2019-07-01 00:00:00,20964,15067,10.819999999999814,14.75999999999973
true,4,2019-07-01 00:00:00,20521,14287,14.75999999999973,18.280000000000058
true,5,2019-07-01 00:00:00,20198,13458,18.280000000000058,21.410000000000547
true,6,2019-07-01 00:00:00,19202,12161,21.410000000000547,23.4741764
true,7,2019-07-01 00:00:00,18249,10890,23.474182,26.025414
true,8,2019-07-01 00:00:00,17543,9617,26.025414,30.572640000000003
true,9,2019-07-01 00:00:00,18347,8614,30.572645,41.5105934
true,10,2019-07-01 00:00:00,20013,5876,41.5106,453.8493
false,1,2019-08-01 00:00:00,15053,10399,5.009999999999937,49.8269653
false,2,2019-08-01 00:00:00,16446,6239,49.82698059082031,70.19505
false,3,2019-08-01 00:00:00,17350,5197,70.1950684,85.2781372
false,4,2019-08-01 00:00:00,18751,4797,85.2781372,102.73096
false,5,2019-08-01 00:00:00,19442,4502,102.730965,124.4505844116211
false,6,2019-08-01 00:00:00,18618,3980,124.4506,148.219666
false,7,2019-08-01 00:00:00,16947,3020,148.219666,173.04274
false,8,2019-08-01 00:00:00,16599,2586,173.04277,196.13412
false,9,2019-08-01 00:00:00,16887,2575,196.1341552734375,239.60664
false,10,2019-08-01 00:00:00,15282,2637,239.60664,453.10022
true,1,2019-08-01 00:00:00,28988,22147,5.009999999999937,7.759999999999878
true,2,2019-08-01 00:00:00,24864,18082,7.759999999999878,10.819999999999814
true,3,2019-08-01 00:00:00,24427,17204,10.819999999999814,14.75999999999973
true,4,2019-08-01 00:00:00,24401,16693,14.75999999999973,18.280000000000058
true,5,2019-08-01 00:00:00,24592,16280,18.280000000000058,21.410000000000547
true,6,2019-08-01 00:00:00,24528,15618,21.410000000000547,23.4741764
true,7,2019-08-01 00:00:00,24171,14706,23.474182,26.025414
true,8,2019-08-01 00:00:00,23281,13315,26.025414,30.572640000000003
true,9,2019-08-01 00:00:00,22136,11187,30.572645,41.5105934
true,10,2019-08-01 00:00:00,21087,6916,41.5106,453.8493
false,1,2019-09-01 00:00:00,16922,12407,5.009999999999937,49.8269653
false,2,2019-09-01 00:00:00,16290,6512,49.82698059082031,70.19505
false,3,2019-09-01 00:00:00,17042,5159,70.1950684,85.2781372
false,4,2019-09-01 00:00:00,18630,4908,85.2781372,102.73096
false,5,2019-09-01 00:00:00,18642,4430,102.730965,124.4505844116211
false,6,2019-09-01 00:00:00,17535,3824,124.4506,148.219666
false,7,2019-09-01 00:00:00,16036,2944,148.219666,173.04274
false,8,2019-09-01 00:00:00,16319,2723,173.04277,196.13412
false,9,2019-09-01 00:00:00,16531,2626,196.1341552734375,239.60664
false,10,2019-09-01 00:00:00,14738,2582,239.60664,453.10022
true,1,2019-09-01 00:00:00,32901,25934,5.009999999999937,7.759999999999878
true,2,2019-09-01 00:00:00,28874,21657,7.759999999999878,10.819999999999814
true,3,2019-09-01 00:00:00,28199,20587,10.819999999999814,14.75999999999973
true,4,2019-09-01 00:00:00,28541,20184,14.75999999999973,18.280000000000058
true,5,2019-09-01 00:00:00,28639,19575,18.280000000000058,21.410000000000547
true,6,2019-09-01 00:00:00,28260,18557,21.410000000000547,23.4741764
true,7,2019-09-01 00:00:00,27414,17177,23.474182,26.025414
true,8,2019-09-01 00:00:00,26135,15499,26.025414,30.572640000000003
true,9,2019-09-01 00:00:00,23893,12659,30.572645,41.5105934
true,10,2019-09-01 00:00:00,21634,7020,41.5106,453.8493
false,1,2019-10-01 00:00:00,17766,13123,5.009999999999937,49.8269653
false,2,2019-10-01 00:00:00,16965,6641,49.82698059082031,70.19505
false,3,2019-10-01 00:00:00,17525,5271,70.1950684,85.2781372
false,4,2019-10-01 00:00:00,18670,4848,85.2781372,102.73096
false,5,2019-10-01 00:00:00,19040,4556,102.730965,124.4505844116211
false,6,2019-10-01 00:00:00,18364,3959,124.4506,148.219666
false,7,2019-10-01 00:00:00,16937,3140,148.219666,173.04274
false,8,2019-10-01 00:00:00,16905,2818,173.04277,196.13412
false,9,2019-10-01 00:00:00,17117,2679,196.1341552734375,239.60664
false,10,2019-10-01 00:00:00,15517,2721,239.60664,453.10022
true,1,2019-10-01 00:00:00,33937,28093,5.009999999999937,7.759999999999878
true,2,2019-10-01 00:00:00,29176,23007,7.759999999999878,10.819999999999814
true,3,2019-10-01 00:00:00,28244,21609,10.819999999999814,14.75999999999973
true,4,2019-10-01 00:00:00,28280,20829,14.75999999999973,18.280000000000058
true,5,2019-10-01 00:00:00,28482,20168,18.280000000000058,21.410000000000547
true,6,2019-10-01 00:00:00,28079,19137,21.410000000000547,23.4741764
true,7,2019-10-01 00:00:00,27262,17528,23.474182,26.025414
true,8,2019-10-01 00:00:00,25474,15205,26.025414,30.572640000000003
true,9,2019-10-01 00:00:00,24171,12681,30.572645,41.5105934
true,10,2019-10-01 00:00:00,22457,7035,41.5106,453.8493
false,1,2019-11-01 00:00:00,16965,12779,5.009999999999937,49.8269653
false,2,2019-11-01 00:00:00,16881,7000,49.82698059082031,70.19505
false,3,2019-11-01 00:00:00,16919,5360,70.1950684,85.2781372
false,4,2019-11-01 00:00:00,17789,5073,85.2781372,102.73096
false,5,2019-11-01 00:00:00,17847,4509,102.730965,124.4505844116211
false,6,2019-11-01 00:00:00,17022,3995,124.4506,148.219666
false,7,2019-11-01 00:00:00,15914,3228,148.219666,173.04274
false,8,2019-11-01 00:00:00,16271,2975,173.04277,196.13412
false,9,2019-11-01 00:00:00,16500,2932,196.1341552734375,239.60664
false,10,2019-11-01 00:00:00,14721,2931,239.60664,453.10022
true,1,2019-11-01 00:00:00,30587,25905,5.009999999999937,7.759999999999878
true,2,2019-11-01 00:00:00,26211,21126,7.759999999999878,10.819999999999814
true,3,2019-11-01 00:00:00,25298,19758,10.819999999999814,14.75999999999973
true,4,2019-11-01 00:00:00,25652,19412,14.75999999999973,18.280000000000058
true,5,2019-11-01 00:00:00,25129,18228,18.280000000000058,21.410000000000547
true,6,2019-11-01 00:00:00,25398,17495,21.410000000000547,23.4741764
true,7,2019-11-01 00:00:00,25211,16438,23.474182,26.025414
true,8,2019-11-01 00:00:00,24745,15079,26.025414,30.572640000000003
true,9,2019-11-01 00:00:00,23921,12997,30.572645,41.5105934
true,10,2019-11-01 00:00:00,21173,7409,41.5106,453.8493
false,1,2019-12-01 00:00:00,17066,12808,5.009999999999937,49.8269653
false,2,2019-12-01 00:00:00,16601,6806,49.82698059082031,70.19505
false,3,2019-12-01 00:00:00,16685,5328,70.1950684,85.2781372
false,4,2019-12-01 00:00:00,17710,4960,85.2781372,102.73096
false,5,2019-12-01 00:00:00,17871,4595,102.730965,124.4505844116211
false,6,2019-12-01 00:00:00,17147,4061,124.4506,148.219666
false,7,2019-12-01 00:00:00,16431,3317,148.219666,173.04274
false,8,2019-12-01 00:00:00,16447,2908,173.04277,196.13412
false,9,2019-12-01 00:00:00,16707,2837,196.1341552734375,239.60664
false,10,2019-12-01 00:00:00,14867,2802,239.60664,453.10022
true,1,2019-12-01 00:00:00,24993,21663,5.009999999999937,7.759999999999878
true,2,2019-12-01 00:00:00,21704,18226,7.759999999999878,10.819999999999814
true,3,2019-12-01 00:00:00,20936,16959,10.819999999999814,14.75999999999973
true,4,2019-12-01 00:00:00,21115,16520,14.75999999999973,18.280000000000058
true,5,2019-12-01 00:00:00,21264,15927,18.280000000000058,21.410000000000547
true,6,2019-12-01 00:00:00,20986,14997,21.410000000000547,23.4741764
true,7,2019-12-01 00:00:00,20898,14334,23.474182,26.025414
true,8,2019-12-01 00:00:00,20608,13392,26.025414,30.572640000000003
true,9,2019-12-01 00:00:00,20828,11982,30.572645,41.5105934
true,10,2019-12-01 00:00:00,18868,6840,41.5106,453.8493
false,1,2020-01-01 00:00:00,14968,10909,5.009999999999937,49.8269653
false,2,2020-01-01 00:00:00,16367,6179,49.82698059082031,70.19505
false,3,2020-01-01 00:00:00,16201,4883,70.1950684,85.2781372
false,4,2020-01-01 00:00:00,15187,3995,85.2781372,102.73096
false,5,2020-01-01 00:00:00,14524,3531,102.730965,124.4505844116211
false,6,2020-01-01 00:00:00,15015,3426,124.4506,148.219666
false,7,2020-01-01 00:00:00,16155,3114,148.219666,173.04274
false,8,2020-01-01 00:00:00,15698,2716,173.04277,196.13412
false,9,2020-01-01 00:00:00,15549,2562,196.1341552734375,239.60664
false,10,2020-01-01 00:00:00,16118,3009,239.60664,453.10022
true,1,2020-01-01 00:00:00,19686,16804,5.009999999999937,7.759999999999878
true,2,2020-01-01 00:00:00,19426,16104,7.759999999999878,10.819999999999814
true,3,2020-01-01 00:00:00,18877,15172,10.819999999999814,14.75999999999973
true,4,2020-01-01 00:00:00,18156,14019,14.75999999999973,18.280000000000058
true,5,2020-01-01 00:00:00,17782,13178,18.280000000000058,21.410000000000547
true,6,2020-01-01 00:00:00,17193,12018,21.410000000000547,23.4741764
true,7,2020-01-01 00:00:00,17264,11213,23.474182,26.025414
true,8,2020-01-01 00:00:00,17672,10483,26.025414,30.572640000000003
true,9,2020-01-01 00:00:00,18181,9261,30.572645,41.5105934
true,10,2020-01-01 00:00:00,19625,5794,41.5106,453.8493
false,1,2020-02-01 00:00:00,14050,10170,5.009999999999937,49.8269653
false,2,2020-02-01 00:00:00,15836,6044,49.82698059082031,70.19505
false,3,2020-02-01 00:00:00,15289,4453,70.1950684,85.2781372
false,4,2020-02-01 00:00:00,13325,3391,85.2781372,102.73096
false,5,2020-02-01 00:00:00,11935,2798,102.730965,124.4505844116211
false,6,2020-02-01 00:00:00,12742,2729,124.4506,148.219666
false,7,2020-02-01 00:00:00,14520,2710,148.219666,173.04274
false,8,2020-02-01 00:00:00,14295,2522,173.04277,196.13412
false,9,2020-02-01 00:00:00,13990,2347,196.1341552734375,239.60664
false,10,2020-02-01 00:00:00,15742,2941,239.60664,453.10022
true,1,2020-02-01 00:00:00,15078,12951,5.009999999999937,7.759999999999878
true,2,2020-02-01 00:00:00,16547,13829,7.759999999999878,10.819999999999814
true,3,2020-02-01 00:00:00,15636,12727,10.819999999999814,14.75999999999973
true,4,2020-02-01 00:00:00,14446,11223,14.75999999999973,18.280000000000058
true,5,2020-02-01 00:00:00,13796,10179,18.280000000000058,21.410000000000547
true,6,2020-02-01 00:00:00,13245,9091,21.410000000000547,23.4741764
true,7,2020-02-01 00:00:00,13298,8400,23.474182,26.025414
true,8,2020-02-01 00:00:00,13723,7691,26.025414,30.572640000000003
true,9,2020-02-01 00:00:00,15697,7298,30.572645,41.5105934
true,10,2020-02-01 00:00:00,19448,5094,41.5106,453.8493
false,1,2020-03-01 00:00:00,15920,11659,5.009999999999937,49.8269653
false,2,2020-03-01 00:00:00,18224,6889,49.82698059082031,70.19505
false,3,2020-03-01 00:00:00,18051,5340,70.1950684,85.2781372
false,4,2020-03-01 00:00:00,15541,4016,85.2781372,102.73096
false,5,2020-03-01 00:00:00,14481,3485,102.730965,124.4505844116211
false,6,2020-03-01 00:00:00,14868,3284,124.4506,148.219666
false,7,2020-03-01 00:00:00,16596,3103,148.219666,173.04274
false,8,2020-03-01 00:00:00,15622,2711,173.04277,196.13412
false,9,2020-03-01 00:00:00,15347,2488,196.1341552734375,239.60664
false,10,2020-03-01 00:00:00,17093,3004,239.60664,453.10022
true,1,2020-03-01 00:00:00,18784,15802,5.009999999999937,7.759999999999878
true,2,2020-03-01 00:00:00,21159,17282,7.759999999999878,10.819999999999814
true,3,2020-03-01 00:00:00,20527,16100,10.819999999999814,14.75999999999973
