lon_bin,lat_bin,fishing,emissions_co2_mt,emissions_co2_dark_mt
-134,-73,FALSE,49.7028116777296,0
-135,-73,FALSE,145.1595546432378,0
-175,-73,TRUE,35.87557823545464,0
-179,-73,FALSE,189.4480551947611,0
-178,-73,FALSE,108.4021993877088,0
-117,-73,TRUE,99.56448007123112,0
-170,-73,TRUE,7.683037721583574,0
-173,-73,FALSE,26.865258933987512,0
-127,-73,TRUE,8.342862346673119,0
177,-73,TRUE,888.6218619519301,0
-23,-73,FALSE,33.850823459035325,0
-172,-73,FALSE,33.35959408018706,0
-84,-73,FALSE,33.60651692038528,0
-116,-72,TRUE,196.62604654204878,0
-92,-72,TRUE,1.027024857560845,0
-86,-72,FALSE,36.945383469134455,0
-172,-72,FALSE,50.005144126727984,0
-106,-72,FALSE,35.162441010413644,0
-85,-72,TRUE,0.8918735148358373,0
-126,-72,TRUE,10.465494565877323,0
-129,-72,FALSE,53.749346011017835,0
-128,-72,FALSE,74.24399018448865,0
177,-72,TRUE,703.1595919491368,0
-179,-72,FALSE,106.80225778271797,0
-154,-72,FALSE,21.516184459950807,0
-134,-72,FALSE,56.937685068683145,0
-178,-72,FALSE,92.12859777620805,0
-23,-72,FALSE,11.386186011841971,0
-87,-72,FALSE,19.188976374792972,0
-145,-72,TRUE,18.986780439622045,0
-114,-72,TRUE,23.48667201330919,0
-120,-71,FALSE,149.1179384483349,0
-109,-71,TRUE,9.941798364237085,0
-135,-71,TRUE,16.310263465244738,0
-110,-71,FALSE,30.459829113183982,0
-13,-71,FALSE,18.25035119880013,0
-154,-71,TRUE,7.599808936583459,0
171,-71,FALSE,207.97046198140097,0
-121,-71,TRUE,23.656507454974676,0
-113,-71,FALSE,81.24530222624904,0
-7,-71,FALSE,76.53341061945568,0
-152,-71,TRUE,7.705483018247586,0
-101,-71,FALSE,16.201855211816486,0
-180,-71,FALSE,132.30270933408448,0
168,-71,FALSE,124.29358064505166,0
-128,-71,TRUE,23.8299679897615,0
-156,-71,FALSE,13.968341235633366,0
-132,-71,TRUE,12.461544053169748,0
-88,-71,FALSE,17.21354276271228,0
-123,-71,FALSE,57.26302937110657,0
-179,-71,TRUE,263.14627205064534,0
-178,-71,TRUE,385.20136179176006,0
-159,-71,FALSE,22.102520051632027,0
-10,-71,FALSE,55.82092703755809,0
-177,-71,FALSE,102.19119337883858,0
12,-71,FALSE,153.46099032368218,0
-162,-71,FALSE,22.228063194110668,0
-135,-70,FALSE,92.92530082659434,0
9,-70,FALSE,205.16305709830337,0
-95,-70,TRUE,6.748650501595646,0
167,-70,FALSE,128.6029916282575,0
-109,-70,FALSE,69.6228731707713,0
-144,-70,TRUE,6.837432526435013,0
-130,-70,TRUE,17.562673129462684,0
-84,-70,FALSE,29.36694383366901,0
-114,-70,TRUE,48.542506343376004,0
176,-70,TRUE,17.963379726606643,0
7,-70,FALSE,46.33496078886223,0
-176,-70,FALSE,136.54462400874547,0
-83,-70,TRUE,52.52846272359515,0
10,-70,TRUE,289.87429362225885,0
-99,-70,FALSE,50.47716619200337,0
-74,-70,FALSE,16.276479118945275,0
-126,-70,TRUE,33.237997668570145,0
-178,-70,FALSE,136.48842400360797,0
5,-70,FALSE,58.10838299103452,0
-169,-70,TRUE,8.00770720302433,0
-170,-70,TRUE,6.196340772910972,0
-131,-70,TRUE,47.73729333970365,0
-75,-70,FALSE,18.661021315175912,0
-152,-70,FALSE,26.17960881785112,0
-105,-70,TRUE,14.418961371264281,0
24,-70,FALSE,51.9287333841791,0
-158,-70,FALSE,7.683416785997879,0
3,-70,TRUE,3.487188377171667,0
-82,-70,TRUE,53.80397145517821,0
2,-70,TRUE,2.6788318227183217,0
179,-70,TRUE,18.14795473276041,0
-135,-69,TRUE,4.579137675302064,0
-121,-69,TRUE,19.124723057626156,0
171,-69,FALSE,151.28240878709389,0
-109,-69,TRUE,20.613247410129105,0
-88,-69,FALSE,95.4230199883419,0
-76,-69,FALSE,130.26169947686645,0
-5,-69,FALSE,29.00860622467768,0
-98,-69,FALSE,99.84617304643,0
-10,-69,FALSE,17.03486909373501,0
-77,-69,TRUE,31.23968509455701,0
-3,-69,TRUE,2.313110680306793,0
-29,-69,FALSE,56.02177632482718,0
73,-69,FALSE,211.24164514725618,0
0,-69,TRUE,2.63997827575428,0
170,-69,FALSE,139.52523335130175,0
-67,-69,FALSE,4704.601610137084,0
164,-69,FALSE,47.37983081464541,0
-26,-69,FALSE,18.705966604195982,0
-120,-69,FALSE,94.06076711351531,0
19,-69,FALSE,13.199021935821646,0
-101,-69,FALSE,75.67616925604099,0
9,-69,TRUE,9.505907887118246,0
168,-69,FALSE,43.832889385359906,0
-97,-69,TRUE,10.728571986449628,0
-86,-69,TRUE,4.698824866280219,0
-106,-69,TRUE,21.17324771527627,0
-180,-69,FALSE,183.04047510399255,0
-160,-69,FALSE,11.342419071664022,0
-133,-69,FALSE,25.919231371219134,0
-119,-69,TRUE,9.38566814504478,0
-89,-69,FALSE,103.95046480876466,0
-4,-69,TRUE,2.1472031724445566,0
-178,-69,TRUE,68.02158212386672,0
-37,-69,FALSE,16.126232529173123,0
-134,-68,TRUE,4.848007671258981,0
-67,-68,FALSE,1807.1371445375155,0
-2,-68,FALSE,60.34562317038258,0
-18,-68,FALSE,32.88115603662681,0
-137,-68,FALSE,25.0804073920397,0
-88,-68,FALSE,77.15295595852507,0
-26,-68,FALSE,19.05651385627769,0
-79,-68,FALSE,60.9277848577368,0
-108,-68,TRUE,19.167212390560042,0
-138,-68,FALSE,24.433619518014332,0
-132,-68,TRUE,9.854232742314952,0
73,-68,FALSE,499.77495789954196,0
-101,-68,FALSE,24.62895883886869,0
-110,-68,FALSE,15.26173760883584,0
16,-68,FALSE,67.43321376950908,0
-29,-68,FALSE,59.63547483844431,0
-139,-68,FALSE,24.35573558511534,0
-32,-68,FALSE,40.174641674799766,0
-120,-68,FALSE,87.72345265374788,0
170,-68,FALSE,109.45974749467659,0
70,-68,FALSE,133.9157064599532,0
71,-68,FALSE,209.95723574287547,0
-7,-68,FALSE,59.03046965542747,0
-5,-68,FALSE,65.26921205049314,0
-74,-68,TRUE,43.1104086248376,0
-106,-68,TRUE,22.89483810111001,0
45,-68,FALSE,685.022899867515,0
-179,-68,TRUE,130.87091753451887,0
165,-68,FALSE,121.9162234425002,0
145,-68,FALSE,70.3579597521551,0
-89,-68,FALSE,70.3313660515356,0
-1,-68,FALSE,39.40939735940782,0
72,-67,FALSE,259.79261436971586,0
116,-67,FALSE,86.52256468694054,0
-68,-67,FALSE,13626.15516960806,0
35,-67,FALSE,73.6005868229908,0
-137,-67,TRUE,3.714896151744982,0
-69,-67,FALSE,2342.2185669464457,0
-102,-67,FALSE,26.492461825388506,0
75,-67,FALSE,272.8523115123375,0
-101,-67,TRUE,23.67762311692043,0
-180,-67,TRUE,26.48265962320283,0
94,-67,FALSE,102.69374618120014,0
71,-67,TRUE,298.0519349799697,0
173,-67,FALSE,111.14004861019161,0
-80,-67,FALSE,46.75157078508111,0
-71,-67,FALSE,204.11090725168503,0
-78,-67,FALSE,45.7329083207056,0
107,-67,FALSE,22.650551862446008,0
63,-67,FALSE,162.28902800140057,0
-125,-67,FALSE,16.507929808976783,0
-39,-67,FALSE,19.198159869052592,0
-124,-67,FALSE,23.883780413119254,0
-90,-67,FALSE,28.200970917756525,0
-30,-67,FALSE,34.03136702730891,0
-167,-67,FALSE,11.306048201265876,0
40,-67,FALSE,129.35861383384406,0
-133,-67,TRUE,2.794521745158855,0
-142,-67,TRUE,3.300805940476126,0
149,-67,FALSE,15.785307837374532,0
-1,-67,TRUE,2.717978269663951,0
-93,-67,FALSE,32.024508292576904,0
56,-67,TRUE,0.04753605840003794,0
-24,-67,FALSE,10.78020319963031,0
41,-67,FALSE,114.64858356838312,0
6,-67,FALSE,82.05507812765677,0
-79,-67,TRUE,7.815645296891613,0
-100,-67,FALSE,46.520589011572476,0
-143,-67,FALSE,26.806175507506865,0
-2,-67,TRUE,3.349429038584363,0
-79,-66,TRUE,18.867782935088066,0
-68,-66,FALSE,2008.29423016725,0
-24,-66,FALSE,32.832041941616424,0
-69,-66,FALSE,881.0791720695519,0
-111,-66,TRUE,14.219745642348329,0
46,-66,FALSE,136.29986404800604,0
-89,-66,TRUE,20.23701911591792,0
35,-66,FALSE,105.94304614899364,0
114,-66,TRUE,14.421893234826019,0
-67,-66,TRUE,13.48732011050715,0
149,-66,FALSE,49.93890540918585,0
57,-66,FALSE,211.09601475963612,0
11,-66,FALSE,57.383936375198815,0
-147,-66,FALSE,6.743499089299075,0
151,-66,FALSE,135.07910443355723,0
50,-66,TRUE,80.58447057592663,0
155,-66,FALSE,28.15594158588846,0
75,-66,FALSE,328.1591504803235,0
-55,-66,FALSE,158.28497289755398,0
63,-66,FALSE,183.27905968264406,0
-157,-66,TRUE,3.5062204020222043,0
-160,-66,TRUE,2.7154742250695145,0
-101,-66,TRUE,22.21065047924873,0
-102,-66,FALSE,5.506168012484609,0
-33,-66,FALSE,26.828243673854395,0
6,-66,FALSE,77.64224718272769,0
41,-66,FALSE,94.67404761584446,0
-167,-66,FALSE,20.817693863793775,0
172,-66,FALSE,138.5642137572781,0
173,-66,FALSE,130.03450742817014,0
-98,-66,TRUE,29.756633597589467,0
-137,-66,TRUE,3.317492387569344,0
28,-66,FALSE,26.4031105558609,0
52,-66,FALSE,163.36295113113906,0
16,-66,TRUE,1.5492239164477284,0
-44,-66,FALSE,21.594326807470082,0
169,-66,FALSE,131.887157743102,0
-139,-66,TRUE,3.2779637812684923,0
31,-66,FALSE,51.35255805419999,0
4,-66,FALSE,10.836065513725863,0
20,-66,FALSE,7.883442608241817,0
174,-66,FALSE,123.6856733169561,0
51,-66,FALSE,201.36240060970434,0
-177,-66,TRUE,28.773545439122515,0
-71,-66,FALSE,171.1831546873321,0
178,-66,FALSE,180.63315271058067,0
106,-66,FALSE,47.29958273443454,0
-125,-66,FALSE,23.647132036304836,0
-1,-66,TRUE,2.256054021981364,0
89,-65,FALSE,207.51560835469562,0
139,-65,FALSE,139.76153730945117,0
-57,-65,FALSE,6627.675397943005,0
-78,-65,TRUE,28.11130622482133,0
-56,-65,FALSE,354.4873197040032,0
179,-65,FALSE,87.72660763731447,0
86,-65,FALSE,181.61080986020173,0
-62,-65,FALSE,128460.69940019319,0
-171,-65,FALSE,97.46020631155832,0
131,-65,TRUE,1.522978159271282,0
108,-65,FALSE,127.43770505882007,0
-147,-65,TRUE,7.910400245007275,0
-149,-65,FALSE,16.638479671876738,0
-117,-65,FALSE,22.911650538262165,0
157,-65,FALSE,49.04484257441373,0
107,-65,TRUE,33.115736718909936,0
-104,-65,FALSE,26.606217188756744,0
174,-65,TRUE,202.01301015561523,0
-61,-65,TRUE,28.52977176232384,0
-73,-65,FALSE,39.348046769065064,0
-24,-65,TRUE,0.5431974094918116,0
46,-65,TRUE,2.0689371979759374,0
36,-65,FALSE,58.13160039452008,0
99,-65,FALSE,190.82490119906942,0
59,-65,FALSE,150.7046535693661,0
48,-65,FALSE,128.44603328290395,0
77,-65,FALSE,229.09007001429651,0
47,-65,FALSE,132.73868073829823,0
119,-65,TRUE,6.132827554701583,0
120,-65,FALSE,148.90878471946073,0
177,-65,FALSE,167.03863812742478,0
-25,-65,FALSE,21.37584126940176,0
87,-65,FALSE,177.26802419439417,0
3,-65,FALSE,40.96980562146303,0
121,-65,FALSE,97.20794137177299,0
-112,-65,TRUE,9.663864806567961,0
53,-65,FALSE,201.61656408797992,0
175,-65,TRUE,36.740471268470706,0
98,-65,FALSE,60.76675877955715,0
58,-65,FALSE,159.88519368986374,0
159,-65,FALSE,46.79374895855779,0
-46,-65,FALSE,17.47400217384441,0
-100,-65,TRUE,13.88674465155826,0
-168,-65,FALSE,11.834739949103028,0
119,-64,TRUE,20.80186046286461,0
58,-64,FALSE,69.31724438989517,0
-57,-64,FALSE,56242.84678634748,0
118,-64,FALSE,78.87426687012827,0
-62,-64,FALSE,25261.295017978,0
10,-64,FALSE,38.80166862074093,0
-130,-64,FALSE,16.01741711733383,0
-90,-64,TRUE,15.130507686664195,0
74,-64,FALSE,87.93353429304507,0
96,-64,FALSE,173.25885746576185,0
-81,-64,TRUE,18.584430121002082,0
-61,-64,TRUE,26504.74631423129,0
-147,-64,TRUE,8.746639297166022,0
-151,-64,FALSE,6.952422943544619,0
-56,-64,FALSE,9668.296365817165,0
48,-64,FALSE,56.545183576318635,0
89,-64,FALSE,188.0101921799978,0
134,-64,FALSE,63.8526931386495,0
-100,-64,TRUE,11.707911119664951,0
87,-64,FALSE,202.77869966512714,0
-60,-64,TRUE,35316.12447749985,0
86,-64,FALSE,162.91344325428858,0
157,-64,FALSE,49.28002064868162,0
76,-64,FALSE,184.3597384085441,0
151,-64,TRUE,1.852263159017434,0
135,-64,FALSE,41.823343870231724,0
14,-64,FALSE,25.836516913783264,0
-165,-64,TRUE,23.202968169194218,0
120,-64,FALSE,86.34335749776005,0
111,-64,FALSE,166.49004276179508,0
133,-64,FALSE,70.90599474705593,0
47,-64,FALSE,75.6321233966857,0
-143,-64,TRUE,9.896577567749329,0
138,-64,FALSE,45.880508983014124,0
172,-64,TRUE,19.728067094453245,0
67,-64,FALSE,78.52036689625851,0
139,-64,FALSE,82.93330752601673,0
42,-64,FALSE,27.71421313910509,0
98,-64,FALSE,205.364222905827,0
108,-64,FALSE,77.05212267487885,0
-46,-64,FALSE,51.57564002523318,0
53,-64,FALSE,90.57086481129258,0
99,-64,FALSE,218.90580587417446,0
156,-64,FALSE,32.21989325314057,0
77,-64,FALSE,155.26117055781734,0
-80,-64,TRUE,18.041415576025454,0
176,-64,FALSE,155.23545955909057,0
-140,-64,TRUE,8.066256661405063,0
59,-64,FALSE,77.05225685684279,0
29,-64,FALSE,34.50796391184094,0
-167,-64,TRUE,48.28164769887545,0
-78,-64,TRUE,11.819563598838933,0
159,-64,FALSE,53.617055239300186,0
-68,-64,TRUE,6.19210488970865,3.801
-91,-63,TRUE,27.89431755906752,0
138,-63,FALSE,51.0781263976463,0
176,-63,FALSE,135.33768176457818,0
97,-63,TRUE,9.481511920929009,0
53,-63,FALSE,50.96124749206255,0
96,-63,FALSE,196.06834966785013,0
-115,-63,TRUE,17.555871262346102,0
-143,-63,TRUE,17.589159549226412,0
-56,-63,FALSE,2026.2098310481574,0
175,-63,TRUE,11.390779052006545,0
134,-63,FALSE,35.246252397535855,0
-40,-63,FALSE,72.00405277686058,0
74,-63,FALSE,52.91490076144241,0
89,-63,FALSE,110.44546136888205,0
118,-63,FALSE,83.59896976267709,0
-78,-63,TRUE,22.678126477754063,0
-57,-63,FALSE,4901.22709556607,0
-46,-63,FALSE,47.71947295671791,0
86,-63,FALSE,158.78908698026123,0
-69,-63,TRUE,18.445755806908686,3.33245
-28,-63,FALSE,7.063550066605238,0
121,-63,FALSE,41.017562132002965,0
-55,-63,TRUE,2144.3077024499617,0
77,-63,FALSE,80.95359951420795,0
37,-63,FALSE,38.55918730084161,0
-51,-63,FALSE,378.9318562251861,0
-124,-63,TRUE,11.546536213328658,0
36,-63,FALSE,52.85703782749069,0
-60,-63,TRUE,19918.58420826314,0
-103,-63,TRUE,17.931506431133236,0
-62,-63,FALSE,12317.146947548741,0
159,-63,FALSE,42.73398791232864,0
174,-63,TRUE,17.529914351526003,0
156,-63,FALSE,46.56191916982503,0
-71,-63,TRUE,29.752889730402053,3.45583
-38,-63,TRUE,1.916428001239315,0
173,-63,TRUE,23.114664280077044,0
99,-63,FALSE,156.78105915956738,0
-174,-63,FALSE,16.544077892691305,0
76,-63,FALSE,91.2510574672374,0
59,-63,FALSE,57.92095677531806,0
120,-63,FALSE,36.012291258088375,0
-45,-63,FALSE,54.11926867081774,0
-93,-63,TRUE,25.619586609628207,0
172,-63,TRUE,12.379845062388624,0
-95,-63,FALSE,8.568588607076407,0
86,-62,TRUE,2.421379976146112,0
-56,-62,TRUE,426.0168021729557,0
-58,-62,FALSE,4209.711800433402,0
-83,-62,TRUE,8.28320915825466,0
49,-62,FALSE,21.35057379440217,0
113,-62,FALSE,25.751064846659368,0
-40,-62,TRUE,19.59009570008826,0
-85,-62,TRUE,11.97893971625242,0
-63,-62,FALSE,10084.810136792634,13.08772
-53,-62,FALSE,1099.7734521675122,0
1,-62,FALSE,38.79553889874846,0
-62,-62,TRUE,143.63148168592886,0
162,-62,FALSE,79.97636111953459,0
136,-62,FALSE,23.605524606876273,0
-84,-62,FALSE,24.304823454798214,0
-57,-62,TRUE,714.6226999654361,0
-94,-62,TRUE,17.488809535747635,0
-116,-62,TRUE,6.856405051744752,0
112,-62,FALSE,122.48081631749179,0
-179,-62,FALSE,29.271062868793678,0
-65,-62,FALSE,9821.767207182349,16.23816
161,-62,FALSE,115.15967233706952,0
177,-62,TRUE,10.903410338161617,0
9,-62,FALSE,50.0569841955282,0
-64,-62,FALSE,6719.758376151791,13.82906
-47,-62,FALSE,575.3915593042931,0
90,-62,FALSE,45.130654880347805,0
69,-62,FALSE,19.003488219471755,0
-51,-62,TRUE,188.83796787594534,0
123,-62,FALSE,15.610796292530647,0
-104,-62,TRUE,9.006756502444725,0
-178,-62,FALSE,12.220761459722521,0
78,-62,FALSE,106.02425683901802,0
-130,-62,TRUE,17.545846371763176,0
-155,-62,FALSE,4.161713207278542,0
-144,-62,TRUE,22.197083271583143,0
167,-62,FALSE,103.8408911189666,0
32,-62,FALSE,41.035574416853,0
66,-62,FALSE,46.22243041491083,0
-23,-62,FALSE,11.158908422978673,0
-148,-62,TRUE,11.853958944062908,0
-52,-62,FALSE,1026.2710444871516,0
170,-61,FALSE,92.46725663617013,0
171,-61,FALSE,47.359122408201934,0
73,-61,FALSE,43.88900172198831,0
-67,-61,FALSE,1956.3503581845366,16.33755
-47,-61,TRUE,105384.99686702677,0
-54,-61,FALSE,2481.5828080114316,0
-53,-61,TRUE,174.96964991933996,0
39,-61,FALSE,21.75428839906762,0
104,-61,FALSE,85.40700532012126,0
-32,-61,FALSE,55.01171571318544,0
-123,-61,FALSE,31.88599540539344,0
-59,-61,FALSE,2405.1827591298634,0
102,-61,FALSE,35.91060504819962,0
-64,-61,TRUE,60.44009562982173,3.93488
-48,-61,FALSE,2015.5686275519345,0
165,-61,FALSE,59.615100145672244,0
-96,-61,TRUE,14.522031586826909,0
-106,-61,TRUE,12.688672596463332,0
-1,-61,FALSE,16.462786551978027,0
-37,-61,FALSE,83.50370238208608,0
82,-61,FALSE,86.8081559598332,0
-88,-61,FALSE,30.621258109200422,0
-65,-61,TRUE,38.53357800940062,3.9793
103,-61,TRUE,2.3149435612728944,0
-76,-61,FALSE,32.11727952540118,0
-98,-61,FALSE,44.99891030358199,0
-63,-61,TRUE,70.18899934353253,4.0928
117,-61,FALSE,69.37643343104345,0
115,-61,FALSE,54.00407802275767,0
95,-61,FALSE,62.04861808018951,0
-36,-61,TRUE,72.88916693457274,0
-99,-61,TRUE,7.694394273671289,0
93,-61,FALSE,55.84360649153073,0
71,-61,FALSE,29.99778441930055,0
7,-61,TRUE,3.4632998388234326,0
-41,-61,TRUE,16.825186425272012,0
167,-61,TRUE,1.6497412665629476,0
-121,-61,TRUE,8.174733104403247,0
150,-60,FALSE,45.37743665593231,0
-96,-60,TRUE,39.520830719365264,0
-87,-60,TRUE,45.40878823388878,0
-97,-60,TRUE,32.46789098031787,0
145,-60,FALSE,57.50712872339155,32.94873
-52,-60,TRUE,199.15612795605279,0
-1,-60,FALSE,7.066099762552501,0
-67,-60,FALSE,2475.6443119702944,15.84085
9,-60,TRUE,3.5002843191663464,0
-29,-60,FALSE,119.84125591739631,0
-59,-60,FALSE,2179.336678612613,0
-119,-60,TRUE,30.544932474527293,0
171,-60,FALSE,103.48747679107223,0
-65,-60,TRUE,58.869857416521995,4.02315
-58,-60,TRUE,69.9105813290705,5.56254
-48,-60,FALSE,1817.5554698155072,0
-63,-60,TRUE,120.50417894901933,4.54834
-53,-60,TRUE,167.8136410704068,0
144,-60,FALSE,82.21460517459737,32.95382
70,-60,FALSE,15.788086495465928,0
-66,-60,FALSE,7883.793799152825,16.76549
-54,-60,FALSE,304.09313782770994,0
-153,-60,TRUE,19.835168904489326,0
-26,-60,FALSE,40.253152965282894,0
126,-60,FALSE,51.025675423399676,0
-99,-60,TRUE,30.415811991689345,0
-129,-60,TRUE,35.79465727433924,0
-79,-60,FALSE,44.10768302334315,0
-135,-60,TRUE,22.468327278519276,0
93,-60,FALSE,27.57119577980711,0
-74,-60,TRUE,45.73792611296338,0
102,-60,FALSE,34.53742003992328,0
-86,-60,TRUE,44.771357163522566,0
-47,-60,TRUE,3610.54103705174,0
-132,-60,TRUE,27.644456325564402,0
117,-60,FALSE,40.55137226290726,0
19,-60,FALSE,16.695235442346103,0
-158,-60,TRUE,2.22668848624092,0
-155,-60,TRUE,3.393478994673377,0
141,-60,FALSE,110.1302262976409,24.49402
168,-60,FALSE,61.06339837949127,0
-41,-60,TRUE,24.881334111049885,0
95,-60,FALSE,35.927495648870305,0
-75,-60,TRUE,49.334235358268195,0
-108,-60,TRUE,30.08506333263455,0
-118,-60,TRUE,30.601173458037607,0
-43,-60,FALSE,823.3839579674391,0
50,-60,FALSE,20.22051444282547,0
170,-60,FALSE,75.3956409694689,0
114,-60,FALSE,21.788458343097947,0
7,-60,TRUE,8.487911361666296,0
125,-60,TRUE,6.305961488008434,0
-110,-60,FALSE,24.391791805302084,0
-64,-60,TRUE,98.99792531301418,4.44404
-128,-60,TRUE,33.47884896633771,0
142,-60,TRUE,0,4.02878
175,-59,FALSE,171.11959306227385,0
-48,-59,TRUE,368.4474357120286,0
-98,-59,TRUE,24.205399277816404,0
-67,-59,TRUE,153.6186089897859,0
-44,-59,FALSE,878.6186587483214,0
-69,-59,FALSE,238.11627396094127,0
-159,-59,TRUE,2.963226876096429,0
-54,-59,TRUE,123.81302463529825,4.93429
-39,-59,FALSE,119.67579638782114,0
115,-59,TRUE,1.5779386867611578,0
-90,-59,FALSE,155.65374840539596,0
-139,-59,TRUE,12.838299667263009,0
-66,-59,TRUE,108.65044536370543,5.67394
-157,-59,TRUE,5.060551630662722,0
151,-59,FALSE,31.111317914402548,0
-60,-59,FALSE,1798.7796946520734,0
-101,-59,TRUE,21.83563109973655,0
-27,-59,FALSE,131.4769686437446,0
-55,-59,FALSE,573.7228961275188,17.68969
171,-59,TRUE,8.911811171836668,0
-50,-59,FALSE,1074.6404093458482,0
-78,-59,FALSE,165.58226470973364,0
107,-59,FALSE,18.207273017359412,0
-76,-59,TRUE,21.513083938781236,0
97,-59,FALSE,36.32679631895602,0
-26,-59,TRUE,227.53232675374358,0
-81,-59,FALSE,148.60395651280825,0
106,-59,FALSE,23.894742670451055,0
-93,-59,FALSE,85.72970669633551,0
-89,-59,TRUE,29.3007437937822,0
130,-59,FALSE,18.418961218861913,0
28,-59,FALSE,77.28213429596245,0
-120,-59,TRUE,12.868236998405157,0
-61,-59,FALSE,2112.5439862693493,0
-43,-59,TRUE,106.3421087708826,0
11,-59,FALSE,48.39429874682912,0
-138,-59,TRUE,15.3219873025018,0
148,-59,FALSE,78.3648241349602,0
102,-59,TRUE,5.161453091809008,0
17,-59,FALSE,55.57807352191969,0
-59,-59,TRUE,133.92538099140097,6.11037
-49,-59,FALSE,1669.0402837641627,0
51,-59,FALSE,24.587656297794595,0
-71,-59,FALSE,118.28139882551919,0
-33,-59,FALSE,39.73579797278441,0
169,-59,FALSE,91.86704508927002,0
-103,-59,FALSE,123.09546356197929,0
-161,-58,TRUE,7.642323487862276,0
-140,-58,TRUE,6.84169282989671,0
-112,-58,TRUE,13.480291456694287,0
6,-58,TRUE,10.945421657942418,0
-46,-58,FALSE,676.0561858142122,0
-69,-58,TRUE,83.34280710321036,0
-90,-58,TRUE,37.57589146937382,0
-60,-58,TRUE,216.8819583789558,0
-62,-58,FALSE,1926.7463236281544,0
74,-58,FALSE,7.506839559095108,0
-68,-58,TRUE,1907.638070780372,0
-56,-58,FALSE,1323.0942691427447,12.88981
-92,-58,FALSE,130.46233190380173,0
-95,-58,FALSE,111.95284623704225,0
-51,-58,FALSE,747.4064096172841,0
-81,-58,TRUE,36.819826743918085,0
-61,-58,TRUE,156.35235167746507,0
-141,-58,TRUE,2.947646517419656,0
58,-58,FALSE,22.70036885115012,0
-83,-58,FALSE,183.27828658068393,0
77,-58,FALSE,12.204451544770631,0
-39,-58,TRUE,34.74116858974206,0
-145,-58,FALSE,23.032370970091,0
36,-58,FALSE,57.37977661053041,0
-50,-58,TRUE,139.29079752884704,0
10,-58,FALSE,88.4716198901287,0
-165,-58,TRUE,1.5860562611789444,0
-40,-58,FALSE,1152.685179716603,0
76,-58,FALSE,7.5375843582043895,0
-57,-58,FALSE,1466.1481119629689,16.06386
-45,-58,FALSE,1278.4785662702188,0
-143,-58,TRUE,5.079944231727169,0
-82,-58,FALSE,167.96687464409334,0
-70,-58,FALSE,800.9091968577611,0
111,-58,FALSE,6.307385573152823,0
-72,-58,FALSE,438.07059094238355,0
-171,-58,FALSE,172.90043035443304,0
120,-58,FALSE,25.78270161491499,0
-115,-58,TRUE,15.942916925659148,0
159,-58,FALSE,108.0164362422061,0
-170,-58,FALSE,81.37854073059997,0
-49,-58,TRUE,59.55540070119429,0
26,-58,FALSE,73.79053986777956,0
-131,-58,FALSE,12.305866182311695,0
48,-58,FALSE,40.58012610775017,0
37,-58,FALSE,45.139197171777525,0
-94,-58,FALSE,115.21757051333958,0
-55,-58,TRUE,79.05255176435337,5.1557
14,-58,FALSE,50.09971134698411,0
72,-58,TRUE,1.8746234860386985,0
-53,-57,FALSE,517.331761556673,0
-154,-57,FALSE,27.970624420318316,0
-108,-57,FALSE,291.19491483338095,0
53,-57,TRUE,2.5535258912505046,0
