year,lon_bin,lat_bin,emissions_co2_total_mt,emissions_ch4_total_mt,emissions_n2o_total_mt,emissions_nox_total_mt,emissions_sox_total_mt,emissions_co_total_mt,emissions_vocs_total_mt,emissions_pm2_5_total_mt,emissions_pm10_total_mt
2025,-84,-25,505.79291431698584,0.009057960444804143,0.026797597057268745,11.617011590080988,0.7838947296648355,0.4785105286554496,0.540222448818353,0.3237423847443005,0.3518938964611963
2025,103,-25,1462.9939615791068,0.02549360840372205,0.0781263114129407,33.92200921982037,2.2674191817380707,1.377126224797042,1.5533801642195824,0.9372096550836271,1.018706146830029
2025,-121,-25,910.3619099976743,0.01607909297147614,0.04845685731991194,22.407826561361304,1.4109675193502684,0.8653164686994204,0.9782283792952121,0.58631803406201,0.6373022109369674
2025,-146,-25,265.87175051740866,0.004551779196629613,0.013872733737779223,6.037034036308006,0.41205048826225144,0.24566924305023155,0.26400146461455976,0.16535488916805838,0.1797335751826721
2025,-76,-25,10191.68236550249,0.18168597168954997,0.5406564484356323,234.4200909942289,15.678832641476072,9.747058309360542,10.822299989985483,6.486603517160994,7.050655996914123
2025,-158,-25,420.7215289882332,0.007443698442364419,0.02236801782778502,10.490182684110891,0.6519847235156353,0.4012841612880613,0.4470671607127728,0.270831016999149,0.29438154021646634
2025,90,-25,1574.9251470347253,0.027271927104201295,0.08217520064649265,35.93447794150677,2.4409028087141227,1.4693252233363205,1.6623321725230036,0.9962845390707705,1.0829179772508375
2025,-81,-25,1218.7059415957863,0.021166805535196988,0.06350641355035086,28.74799020170983,1.8888263456953316,1.1416169894584147,1.291323265043793,0.7710438818209637,0.8380911758923519
2025,84,-25,2133.5922814742817,0.03727531546216935,0.11163873258890372,50.03257925656005,3.306845355705448,2.0096491263643887,2.2835196624859337,1.3582838881715107,1.4763955306212075
2025,-140,-25,456.52639581238117,0.007936327212013271,0.02401742048910123,10.991551327455284,0.70752569726506,0.4284306080929812,0.4816661653076527,0.29135090825912474,0.3166857698468746
2025,-112,-25,679.2837608201773,0.011670092764633383,0.03594740913990415,15.842115065767324,1.0528337379773494,0.6309277308348936,0.7103900519463345,0.43065473814809296,0.46810297624792707
2025,172,-25,276.1124530133913,0.004761620532291873,0.014438397096502542,6.056617522683238,0.4279782828257391,0.25567874764307646,0.2763798662833439,0.1704057621879115,0.18522365455207768
2025,-7,-25,34672.36572118648,0.5910958102260675,1.8395521846487521,799.1671110734093,52.84661024269344,32.06978213266,36.33497850375913,21.885683925291378,23.78878687531671
2025,92,-25,1013.4121793869897,0.01787636602358366,0.05273911875402264,22.530613303999314,1.5704264984131961,0.9569629256948459,1.0740700587137089,0.6365442595254659,0.6918959342668107
2025,41,-25,1252.0473349688498,0.023199787445519867,0.06658365201127366,28.71380242672308,1.9401719841764105,1.233172943406592,1.38605474502631,0.8084137346555176,0.8787105811473015
2025,-145,-25,219.8081469649186,0.003856374338481855,0.011630340029249953,5.158291421726259,0.34058678691749467,0.20735830057447047,0.22598541964998348,0.1391869783973514,0.1512901939101646
2025,-147,-25,496.8997023370866,0.008572670821413842,0.02616358086797148,11.181395074561507,0.7697815461580542,0.46265288749122335,0.4873594818176985,0.31103162519194666,0.3380778534695072
2025,-40,-25,33384.385603846284,0.5864460720503001,1.7660599914390134,774.055231827048,51.49545698686514,31.54283543558374,35.84619863446842,21.29067099947559,23.142033695082166
