fishing,lon_bin,lat_bin,avg_neighbor_ratio,within_footprint
FALSE,128,-50,0.3434874255839512,FALSE
TRUE,-58,-50,0.6793395525156436,FALSE
TRUE,-109,-50,1.2474452075670197,FALSE
TRUE,78,-50,0.6487830771937759,FALSE
TRUE,153,-50,0.6775910559594748,FALSE
FALSE,48,-50,0.20764925373487378,FALSE
TRUE,-121,-50,1.1135916792774105,FALSE
TRUE,99,-50,0.8955762550048404,FALSE
FALSE,139,-50,0.33913477870914305,FALSE
TRUE,-98,-50,1.271575794823497,FALSE
TRUE,102,-50,0.8664668170732628,FALSE
FALSE,27,-50,0.19118043026660403,FALSE
TRUE,150,-50,0.6825715644523519,FALSE
TRUE,140,-50,0.7086579177281338,FALSE
TRUE,169,-50,0.7032920992681412,FALSE
FALSE,-99,-50,0.28078122626830193,FALSE
FALSE,-110,-50,0.24716716616161474,FALSE
TRUE,-174,-50,0.6735614104918164,FALSE
TRUE,134,-50,0.7253574288984526,FALSE
FALSE,29,-50,0.1925083978424652,FALSE
TRUE,-36,-50,0.5880282983907986,FALSE
TRUE,155,-50,0.6785724783118173,FALSE
FALSE,-56,-50,0.25302697050531836,FALSE
TRUE,24,-50,0.5769787144100809,FALSE
TRUE,147,-50,0.6911972221070722,FALSE
FALSE,-35,-50,0.20962438799951294,FALSE
FALSE,-86,-50,0.27558989404196915,FALSE
TRUE,-89,-50,1.248289662927871,FALSE
FALSE,-50,-50,0.25412004297300245,FALSE
TRUE,-175,-50,0.6744162115628807,FALSE
FALSE,30,-50,0.19360343683832426,FALSE
FALSE,140,-50,0.3387564053586183,FALSE
FALSE,-140,-50,0.17659796586132853,FALSE
TRUE,-24,-50,0.6086753080694858,FALSE
TRUE,54,-50,0.6189581915985813,FALSE
TRUE,133,-50,0.7256636018374055,FALSE
FALSE,167,-50,0.33245377672487403,FALSE
TRUE,-173,-50,0.6728799394629094,FALSE
FALSE,-153,-50,0.256828253173107,FALSE
FALSE,99,-50,0.4597790262185873,FALSE
FALSE,-63,-50,0.24645486432678884,FALSE
FALSE,-151,-50,0.2390419287120684,FALSE
FALSE,92,-50,0.5209449800738495,FALSE
TRUE,-103,-50,1.2763635439817265,FALSE
FALSE,146,-50,0.34637152579619934,FALSE
FALSE,-115,-50,0.22752575758812893,FALSE
FALSE,-127,-50,0.1930470244125508,FALSE
FALSE,35,-50,0.19510524861798018,FALSE
TRUE,-77,-50,1.5142789502164504,TRUE
FALSE,-76,-50,0.3132318626999478,TRUE
TRUE,-76,-50,1.3553226995278265,TRUE
TRUE,-75,-50,1.0273525525107803,TRUE
FALSE,-75,-50,0.35857424351742534,TRUE
FALSE,-74,-50,0.041666666666666664,TRUE
TRUE,-74,-50,0.4491071428571428,TRUE
TRUE,-69,-50,0.7796474358974359,TRUE
FALSE,-69,-50,0.10995370370370372,TRUE
TRUE,-68,-50,0.7949316714990089,TRUE
FALSE,-68,-50,0.04044117647058824,TRUE
TRUE,-67,-50,0.5384181027483457,TRUE
TRUE,-66,-50,0.8024368686868687,TRUE
TRUE,-65,-50,1.286574074074074,TRUE
TRUE,-64,-50,0.8462797619047618,TRUE
TRUE,-63,-50,0.6613095238095238,TRUE
TRUE,16,-50,0.375,TRUE
FALSE,68,-50,0.1814236111111111,TRUE
FALSE,69,-50,0.36603835978835975,TRUE
FALSE,70,-50,1.0337536549707602,TRUE
FALSE,-66,-50,0.0625,TRUE
FALSE,71,-50,0.12500000000000003,TRUE
FALSE,-67,-50,0.0625,TRUE
TRUE,103,-50,0.8514311101987968,FALSE
FALSE,-175,-50,0.29666944028464093,FALSE
TRUE,86,-50,0.8682614539056359,FALSE
TRUE,152,-50,0.677334557898473,FALSE
TRUE,-155,-50,0.6699136502199341,FALSE
FALSE,-42,-50,0.23469857537592048,FALSE
FALSE,-100,-50,0.27927825816286056,FALSE
FALSE,2,-50,0.16305463954676727,FALSE
FALSE,102,-50,0.43276882088183427,FALSE
TRUE,-126,-50,1.078534190173454,FALSE
FALSE,104,-50,0.4162498194113799,FALSE
TRUE,15,-50,0.5585323597646177,FALSE
FALSE,151,-50,0.33336365378592914,FALSE
FALSE,147,-50,0.34383617407258504,FALSE
TRUE,126,-50,0.7232639778678882,FALSE
TRUE,17,-50,0.577388969410263,FALSE
FALSE,-146,-50,0.1966566367250513,FALSE
TRUE,-97,-50,1.2695685848760003,FALSE
FALSE,-135,-50,0.17668528817795762,FALSE
FALSE,-19,-50,0.16003655285067925,FALSE
FALSE,-156,-50,0.27491179479687305,FALSE
TRUE,-27,-50,0.612736626661606,FALSE
TRUE,-8,-50,0.4429523596320697,FALSE
TRUE,-29,-50,0.6074336405049587,FALSE
FALSE,-82,-50,0.26379390677065984,FALSE
FALSE,154,-50,0.33130083682762346,FALSE
TRUE,-142,-50,0.6821106620312496,FALSE
FALSE,148,-50,0.34176986819783,FALSE
FALSE,112,-50,0.35969372717126624,FALSE
TRUE,142,-50,0.7080534928130099,FALSE
FALSE,24,-50,0.1882692314017152,FALSE
TRUE,-3,-50,0.44811559110187604,FALSE
FALSE,-122,-50,0.20667905931580485,FALSE
FALSE,22,-50,0.1867635254807838,FALSE
FALSE,-132,-50,0.18114598343582838,FALSE
TRUE,68,-50,0.6338637328468976,FALSE
TRUE,-22,-50,0.5776941206779708,FALSE
FALSE,-103,-50,0.2725976924809872,FALSE
FALSE,125,-50,0.33394033291213726,FALSE
TRUE,138,-50,0.7137618620781548,FALSE
FALSE,-131,-50,0.18300293058834305,FALSE
FALSE,86,-50,0.5279799455587333,FALSE
TRUE,110,-50,0.7636723034756178,FALSE
FALSE,87,-50,0.5307063641065141,FALSE
TRUE,42,-50,0.5998804226893484,FALSE
TRUE,-51,-50,0.6141264210773252,FALSE
FALSE,-22,-50,0.16389908026433883,FALSE
TRUE,76,-50,0.6333509809557719,FALSE
TRUE,-167,-50,0.6705621680670976,FALSE
TRUE,170,-50,0.7037772636416845,FALSE
FALSE,-129,-50,0.18726785665196577,FALSE
FALSE,-62,-50,0.2459247023869064,FALSE
FALSE,-57,-50,0.2516828052124916,FALSE
TRUE,74,-50,0.6304663751281613,FALSE
TRUE,-163,-50,0.6707804736344475,FALSE
FALSE,-14,-50,0.15911465045257028,FALSE
TRUE,144,-50,0.699511777077042,FALSE
FALSE,-20,-50,0.1608662180586147,FALSE
FALSE,-106,-50,0.2627083508396737,FALSE
TRUE,-44,-50,0.5809360353157292,FALSE
FALSE,123,-50,0.3283059087138174,FALSE
FALSE,103,-50,0.4242766484887428,FALSE
FALSE,173,-50,0.31349153487512055,FALSE
FALSE,-148,-50,0.21208646932546094,FALSE
FALSE,-118,-50,0.2176500722484091,FALSE
TRUE,-171,-50,0.6717874974621165,FALSE
TRUE,-176,-50,0.6754159160590281,FALSE
FALSE,134,-50,0.34933820688554224,FALSE
FALSE,-163,-50,0.28518698671698856,FALSE
FALSE,18,-50,0.1861820241223006,FALSE
TRUE,-81,-50,1.2010071750895541,FALSE
TRUE,143,-50,0.7033341217134302,FALSE
TRUE,-90,-50,1.2518995796594008,FALSE
TRUE,135,-50,0.7226625533769321,FALSE
TRUE,-86,-50,1.2351907322239684,FALSE
TRUE,109,-50,0.7691023511393145,FALSE
TRUE,149,-50,0.686643298247914,FALSE
TRUE,-120,-50,1.1207804893659,FALSE
FALSE,-79,-50,0.25831087298014616,FALSE
TRUE,-37,-50,0.5854371714249936,FALSE
FALSE,-31,-50,0.19445629939730097,FALSE
TRUE,55,-50,0.6186369035566165,FALSE
FALSE,-107,-50,0.25909715963953367,FALSE
TRUE,-100,-50,1.2747009391409996,FALSE
TRUE,-148,-50,0.6698880083045039,FALSE
TRUE,3,-50,0.4765684360875377,FALSE
TRUE,-136,-50,0.7001001202328726,FALSE
FALSE,170,-50,0.3224537831858469,FALSE
FALSE,64,-50,0.4416833602817698,FALSE
FALSE,45,-50,0.19653060129759728,FALSE
TRUE,50,-50,0.6131626026905217,FALSE
TRUE,-151,-50,0.6684412490452436,FALSE
FALSE,-128,-50,0.19002206112931433,FALSE
FALSE,-139,-50,0.1759016499859468,FALSE
FALSE,162,-50,0.33700539277392555,FALSE
TRUE,-117,-50,1.150194450220387,FALSE
FALSE,168,-50,0.3296788521135782,FALSE
TRUE,22,-50,0.5831714799666625,FALSE
FALSE,28,-50,0.1916743734770185,FALSE
FALSE,-55,-50,0.2543722317128519,FALSE
TRUE,28,-50,0.5809986136399815,FALSE
FALSE,-114,-50,0.23117352016378934,FALSE
FALSE,108,-50,0.3847592614512996,FALSE
TRUE,-78,-50,1.1266547166815748,FALSE
FALSE,117,-50,0.33600612353486814,FALSE
TRUE,-23,-50,0.5966883174755703,FALSE
FALSE,15,-50,0.18179942091181922,FALSE
FALSE,-126,-50,0.1960145168506368,FALSE
TRUE,19,-50,0.5868229150240324,FALSE
FALSE,9,-50,0.17333712574914167,FALSE
FALSE,148,-49,0.3456201266033657,FALSE
FALSE,-160,-49,0.2836636629051059,FALSE
FALSE,151,-49,0.3370309484641755,FALSE
FALSE,-53,-49,0.2554936007939068,FALSE
FALSE,-114,-49,0.2299843805675317,FALSE
TRUE,37,-49,0.606852455446246,FALSE
FALSE,80,-49,0.5186060431149921,FALSE
FALSE,-168,-49,0.29082581614440445,FALSE
FALSE,-62,-49,0.24730354505344573,FALSE
TRUE,87,-49,0.9801599990888616,FALSE
TRUE,-28,-49,0.6376655827496528,FALSE
TRUE,112,-49,0.7626554944701645,FALSE
FALSE,161,-49,0.338403240493168,FALSE
TRUE,88,-49,0.9993571680654797,FALSE
FALSE,11,-49,0.17653874897147276,FALSE
TRUE,157,-49,0.6784326426478687,FALSE
TRUE,171,-49,0.7005506564599853,FALSE
FALSE,-155,-49,0.26878241218197424,FALSE
FALSE,25,-49,0.1890912669962972,FALSE
TRUE,-58,-49,0.6809932143127311,FALSE
TRUE,-41,-49,0.5898850426892495,FALSE
FALSE,-118,-49,0.21661298136044127,FALSE
FALSE,-92,-49,0.29622898938790776,FALSE
FALSE,44,-49,0.19632208558206538,FALSE
FALSE,-131,-49,0.18243306969998077,FALSE
TRUE,-21,-49,0.5902212301485231,FALSE
FALSE,-126,-49,0.19544057493495967,FALSE
FALSE,108,-49,0.3906459137400591,FALSE
FALSE,138,-49,0.33974914251469013,FALSE
TRUE,-164,-49,0.6742943119448819,FALSE
TRUE,-81,-49,1.2290323945660024,FALSE
TRUE,93,-49,1.0021496986444693,FALSE
TRUE,-96,-49,1.2888674591894032,FALSE
FALSE,118,-49,0.33434364827166907,FALSE
FALSE,8,-49,0.17157122509420933,FALSE
FALSE,107,-49,0.39703867895016665,FALSE
FALSE,-37,-49,0.21761095276150408,FALSE
TRUE,-25,-49,0.6467959423821268,FALSE
FALSE,47,-49,0.20302898384035514,FALSE
FALSE,141,-49,0.3440862247303079,FALSE
FALSE,-133,-49,0.1788965190124745,FALSE
TRUE,85,-49,0.9196619798240168,FALSE
FALSE,-149,-49,0.2194147704973528,FALSE
FALSE,9,-49,0.1733029079155519,FALSE
FALSE,177,-49,0.3123058915681923,FALSE
FALSE,133,-49,0.35316822182027824,FALSE
TRUE,-114,-49,1.207870221181226,FALSE
FALSE,-151,-49,0.236877363363164,FALSE
TRUE,20,-49,0.592770581688139,FALSE
FALSE,-130,-49,0.1843291944323967,FALSE
TRUE,-115,-49,1.1929919922025487,FALSE
FALSE,-135,-49,0.17608982874547854,FALSE
FALSE,90,-49,0.5491963583059345,FALSE
TRUE,-11,-49,0.44328231951007785,FALSE
FALSE,-159,-49,0.2818620281829467,FALSE
FALSE,156,-49,0.3350604978283935,FALSE
TRUE,165,-49,0.703914843256981,FALSE
FALSE,-56,-49,0.2535906211639113,FALSE
TRUE,99,-49,0.9503501582476417,FALSE
FALSE,-124,-49,0.20091413384735762,FALSE
TRUE,-137,-49,0.6933028631493985,FALSE
TRUE,-145,-49,0.6753926820485248,FALSE
TRUE,113,-49,0.7550666155665512,FALSE
TRUE,-27,-49,0.6416854010730293,FALSE
TRUE,-105,-49,1.2938705747759602,FALSE
FALSE,64,-49,0.4530752364301293,FALSE
FALSE,17,-49,0.18591294373443734,FALSE
TRUE,-30,-49,0.6296960412092002,FALSE
TRUE,-161,-49,0.6749746017934456,FALSE
FALSE,7,-49,0.1741579163777575,FALSE
FALSE,168,-49,0.3308499778348714,FALSE
FALSE,-63,-49,0.2486180299418243,FALSE
FALSE,-12,-49,0.158550146169564,FALSE
TRUE,-180,-49,0.6795420013300038,FALSE
TRUE,139,-49,0.7153331218424656,FALSE
FALSE,-6,-49,0.15929984756720117,FALSE
TRUE,164,-49,0.7012800540349852,FALSE
FALSE,-158,-49,0.2799096747704377,FALSE
TRUE,-12,-49,0.43894738317279314,FALSE
FALSE,176,-49,0.31243939531451675,FALSE
FALSE,-123,-49,0.20349389991311728,FALSE
FALSE,24,-49,0.18819828047429127,FALSE
TRUE,33,-49,0.6028057620537955,FALSE
TRUE,-84,-49,1.2483687007048523,FALSE
FALSE,-25,-49,0.171302804176646,FALSE
FALSE,-38,-49,0.22241716315739465,FALSE
FALSE,-14,-49,0.15834085955956523,FALSE
TRUE,-162,-49,0.6747248910885949,FALSE
FALSE,53,-49,0.24516291477317534,FALSE
TRUE,105,-49,0.8561300884531812,FALSE
FALSE,159,-49,0.3362944849452332,FALSE
FALSE,30,-49,0.1937553661676293,FALSE
TRUE,-17,-49,0.488747922809986,FALSE
TRUE,-8,-49,0.44979304870029324,FALSE
TRUE,56,-49,0.6302374830088646,FALSE
FALSE,155,-49,0.33435226434601495,FALSE
FALSE,94,-49,0.523146439199578,FALSE
TRUE,154,-49,0.6775065328393115,FALSE
FALSE,132,-49,0.35303941713254205,FALSE
TRUE,-60,-49,0.7049539218676552,FALSE
FALSE,66,-49,0.46908307665704607,FALSE
FALSE,37,-49,0.19587352969842867,FALSE
TRUE,-91,-49,1.2774134979852856,FALSE
FALSE,-82,-49,0.2685697821731019,FALSE
TRUE,-95,-49,1.2871369970224598,FALSE
FALSE,78,-49,0.5073222281076891,FALSE
TRUE,5,-49,0.4951469796606416,FALSE
FALSE,12,-49,0.17814517416101786,FALSE
TRUE,-3,-49,0.45522082640369727,FALSE
TRUE,-160,-49,0.6750795685296067,FALSE
FALSE,-44,-49,0.2402940472464032,FALSE
TRUE,176,-49,0.6882800053950227,FALSE
TRUE,-18,-49,0.5126922550869556,FALSE
TRUE,-129,-49,0.9729742045399487,FALSE
TRUE,-4,-49,0.45276597311514255,FALSE
FALSE,-81,-49,0.26642557159354807,FALSE
TRUE,29,-49,0.5934041446633704,FALSE
FALSE,84,-49,0.5449216152353116,FALSE
TRUE,21,-49,0.5914101908516278,FALSE
FALSE,51,-49,0.22915750116841116,FALSE
FALSE,3,-49,0.1653747716210154,FALSE
TRUE,-121,-49,1.1201183386315645,FALSE
FALSE,0,-49,0.16095945590067118,FALSE
TRUE,-31,-49,0.6251419015374543,FALSE
TRUE,43,-49,0.6110184880951216,FALSE
FALSE,36,-49,0.1954173906663371,FALSE
FALSE,91,-49,0.5443248419978595,FALSE
FALSE,-97,-49,0.28533398266867704,FALSE
FALSE,-150,-49,0.22821360418956596,FALSE
FALSE,-31,-49,0.19275103412962946,FALSE
FALSE,63,-49,0.4347400374495453,FALSE
TRUE,2,-49,0.4794235868714589,FALSE
TRUE,25,-49,0.5847449259078047,FALSE
FALSE,-3,-49,0.1591894873253091,FALSE
FALSE,-138,-49,0.17526785928797387,FALSE
FALSE,-27,-49,0.17791119389620275,FALSE
FALSE,20,-49,0.18652424348512645,FALSE
TRUE,124,-49,0.7242796961649849,FALSE
FALSE,111,-49,0.3717879210586077,FALSE
TRUE,125,-49,0.7255847192074042,FALSE
TRUE,4,-49,0.49040385995231955,FALSE
TRUE,3,-49,0.4853356819738401,FALSE
TRUE,35,-49,0.6053251110562884,FALSE
FALSE,-164,-49,0.2868360199294523,FALSE
TRUE,-139,-49,0.6904044909137508,FALSE
FALSE,5,-49,0.16871390178767012,FALSE
FALSE,83,-49,0.5391551557860134,FALSE
FALSE,101,-49,0.4498330695393999,FALSE
TRUE,-85,-49,1.2539504764669247,FALSE
TRUE,-34,-49,0.611662046553816,FALSE
TRUE,-50,-49,0.6103064075804485,FALSE
TRUE,-51,-49,0.6179176006949835,FALSE
FALSE,85,-49,0.549028531938335,FALSE
TRUE,45,-49,0.6140678167153237,FALSE
FALSE,32,-49,0.19479325162024766,FALSE
FALSE,-153,-49,0.25476971365934226,FALSE
TRUE,-98,-49,1.292467629937732,FALSE
FALSE,15,-49,0.18163829969177703,FALSE
FALSE,50,-49,0.22152177370862072,FALSE
TRUE,-57,-49,0.6710796118638476,FALSE
FALSE,-30,-49,0.18904209009360037,FALSE
TRUE,52,-49,0.6283564661930818,FALSE
TRUE,-9,-49,0.4489790338473389,FALSE
FALSE,54,-49,0.25415850040197585,FALSE
TRUE,7,-49,0.4957542963618804,FALSE
FALSE,-173,-49,0.29624148926145,FALSE
TRUE,-88,-49,1.2680003334401737,FALSE
FALSE,-154,-49,0.26290126194178576,FALSE
FALSE,-110,-49,0.24783310473462844,FALSE
FALSE,127,-49,0.3426404370272268,FALSE
FALSE,167,-49,0.33405897979165594,FALSE
FALSE,87,-49,0.5539503569940099,FALSE
FALSE,-139,-49,0.17571975327898365,FALSE
TRUE,22,-49,0.588767999431179,FALSE
FALSE,150,-49,0.3400599393220411,FALSE
FALSE,48,-49,0.20784095447856152,FALSE
FALSE,124,-49,0.3320513782364802,FALSE
FALSE,136,-49,0.3397884198297734,FALSE
TRUE,42,-49,0.6103318218799514,FALSE
FALSE,49,-49,0.21439240467340992,FALSE
TRUE,-102,-49,1.2971316641713146,FALSE
FALSE,-167,-49,0.2897087116060856,FALSE
TRUE,68,-49,0.6496700113389777,FALSE
TRUE,-37,-49,0.6001261495803555,FALSE
FALSE,77,-49,0.5039210913535799,FALSE
TRUE,6,-49,0.49732264748059146,FALSE
FALSE,-169,-49,0.2917690591151503,FALSE
FALSE,6,-49,0.171222509392512,FALSE
FALSE,121,-49,0.327160154695071,FALSE
FALSE,-137,-49,0.1751431110537433,FALSE
FALSE,97,-49,0.4938761635108801,FALSE
FALSE,55,-49,0.26393613984748543,FALSE
TRUE,110,-49,0.782371686959087,FALSE
TRUE,151,-49,0.6807335660744382,FALSE
FALSE,41,-49,0.1950863796129011,FALSE
TRUE,149,-49,0.6901124706495403,FALSE
FALSE,-85,-49,0.2758426300704355,FALSE
FALSE,-1,-49,0.16000335009577057,FALSE
TRUE,23,-49,0.5831957488200884,FALSE
FALSE,52,-49,0.23714632451322035,FALSE
TRUE,-97,-49,1.2907094556887246,FALSE
TRUE,-119,-49,1.13950940869341,FALSE
FALSE,33,-49,0.19487395912266942,FALSE
FALSE,-161,-49,0.2847458359959169,FALSE
FALSE,142,-49,0.34588899396120776,FALSE
TRUE,-2,-49,0.4590354767937745,FALSE
FALSE,-29,-49,0.18502542577563091,FALSE
TRUE,60,-49,0.631686461450354,FALSE
TRUE,-107,-49,1.2849196147013582,FALSE
FALSE,-4,-49,0.1591383645337247,FALSE
TRUE,53,-49,0.6300879718595898,FALSE
TRUE,147,-49,0.69571622977455,FALSE
TRUE,-100,-49,1.2955773319039714,FALSE
FALSE,-86,-49,0.280695668879129,FALSE
FALSE,-24,-49,0.16798220956928778,FALSE
TRUE,-150,-49,0.6705148573666013,FALSE
TRUE,150,-49,0.6852904223655578,FALSE
TRUE,54,-49,0.6299641846211104,FALSE
TRUE,-108,-49,1.2777510082208627,FALSE
TRUE,152,-49,0.6782421391028,FALSE
TRUE,-172,-49,0.6761318510014283,FALSE
TRUE,49,-49,0.6202667612403734,FALSE
TRUE,-56,-49,0.6591644532505753,FALSE
TRUE,-177,-49,0.6787823699603935,FALSE
FALSE,46,-49,0.19910194357133387,FALSE
TRUE,-39,-49,0.5950251182706463,FALSE
TRUE,-166,-49,0.6740582976813044,FALSE
FALSE,-20,-49,0.1598558847586535,FALSE
TRUE,-144,-49,0.6774264507648211,FALSE
FALSE,-33,-49,0.20003104970860872,FALSE
TRUE,17,-49,0.5821536544430183,FALSE
TRUE,-169,-49,0.6745827185693443,FALSE
FALSE,172,-49,0.3152447391489205,FALSE
FALSE,-120,-49,0.2111694075953227,FALSE
TRUE,-54,-49,0.6408049778843297,FALSE
TRUE,-104,-49,1.296110759283959,FALSE
FALSE,-5,-49,0.1592102675190352,FALSE
FALSE,-117,-49,0.21947439754699277,FALSE
FALSE,-23,-49,0.1650218346017557,FALSE
TRUE,41,-49,0.6101972680359948,FALSE
TRUE,-131,-49,0.8823145458961453,FALSE
TRUE,-154,-49,0.672459681716476,FALSE
TRUE,-83,-49,1.2426027898774328,FALSE
FALSE,144,-49,0.3512084373267869,FALSE
FALSE,-101,-49,0.28101141455463535,FALSE
TRUE,-134,-49,0.7547804550985912,FALSE
FALSE,14,-49,0.18133674778775494,FALSE
FALSE,-152,-49,0.24578604150493866,FALSE
FALSE,146,-49,0.3500061677553998,FALSE
FALSE,-94,-49,0.2974129111014512,FALSE
FALSE,98,-49,0.4831407045892914,FALSE
TRUE,12,-49,0.5238203433798625,FALSE
TRUE,173,-49,0.6942079896067072,FALSE
FALSE,109,-49,0.3853164967328249,FALSE
TRUE,-128,-49,1.0176964350049036,FALSE
TRUE,34,-49,0.6035178827590958,FALSE
FALSE,58,-49,0.32419310370607946,FALSE
FALSE,-90,-49,0.29488457820971314,FALSE
TRUE,-117,-49,1.164163285460231,FALSE
TRUE,66,-49,0.6456752495946301,FALSE
TRUE,59,-49,0.6312808753966619,FALSE
FALSE,123,-49,0.32956467464875355,FALSE
TRUE,31,-49,0.6005724787836076,FALSE
FALSE,163,-49,0.34030594742078063,FALSE
FALSE,116,-49,0.3414610549044939,FALSE
TRUE,13,-49,0.5352376211470862,FALSE
FALSE,86,-49,0.5519231259358451,FALSE
TRUE,-130,-49,0.9273480587564392,FALSE
TRUE,58,-49,0.631595571721052,FALSE
TRUE,-5,-49,0.45156133153868105,FALSE
TRUE,9,-49,0.505913352138529,FALSE
FALSE,143,-49,0.34616634249077655,FALSE
FALSE,13,-49,0.18008643772591504,FALSE
FALSE,-91,-49,0.29565667937243967,FALSE
TRUE,-103,-49,1.2970771434268367,FALSE
TRUE,92,-49,1.0076706960457176,FALSE
TRUE,-10,-49,0.4468782061979985,FALSE
TRUE,44,-49,0.6119839059296895,FALSE
FALSE,-162,-49,0.2852954412118029,FALSE
FALSE,137,-49,0.3398997248100447,FALSE
FALSE,95,-49,0.5143815349254014,FALSE
TRUE,32,-49,0.6016912213609236,FALSE
TRUE,-113,-49,1.2222108261429616,FALSE
FALSE,19,-49,0.18643407147162097,FALSE
FALSE,23,-49,0.18723678495968596,FALSE
FALSE,-121,-49,0.20848264495801783,FALSE
TRUE,30,-49,0.5981398340519031,FALSE
TRUE,-159,-49,0.6747319669689782,FALSE
FALSE,38,-49,0.19568327982334685,FALSE
TRUE,-179,-49,0.6791744913822466,FALSE
TRUE,-126,-49,1.08126996486625,FALSE
FALSE,-134,-49,0.17722371301457568,FALSE
TRUE,-55,-49,0.6496404404846665,FALSE
FALSE,-45,-49,0.24254141773103155,FALSE
TRUE,16,-49,0.5753488241965565,FALSE
FALSE,82,-49,0.5321301673415065,FALSE
FALSE,122,-49,0.3280729051685892,FALSE
TRUE,178,-49,0.6892994495733125,FALSE
FALSE,-106,-49,0.26570836118605967,FALSE
TRUE,-116,-49,1.1782522916052514,FALSE
TRUE,116,-49,0.7385097631159225,FALSE
FALSE,-18,-49,0.15834730025112484,FALSE
TRUE,-61,-49,0.7264250142775844,FALSE
TRUE,141,-49,0.7122189240237294,FALSE
TRUE,-173,-49,0.6765929575309936,FALSE
FALSE,-147,-49,0.20258808661325378,FALSE
TRUE,100,-49,0.9396287463623926,FALSE
TRUE,-32,-49,0.6205631329994709,FALSE
TRUE,65,-49,0.6422435058568275,FALSE
TRUE,18,-49,0.5873784586883696,FALSE
TRUE,72,-49,0.6500518559135432,FALSE
TRUE,73,-49,0.6503085078730346,FALSE
TRUE,47,-49,0.6173525407861853,FALSE
TRUE,-24,-49,0.6445526908267616,FALSE
FALSE,-2,-49,0.15943969155742646,FALSE
FALSE,-19,-49,0.15910192684111674,FALSE
TRUE,-101,-49,1.296579709094955,FALSE
FALSE,162,-49,0.33912757566382756,FALSE
FALSE,-128,-49,0.18929145156350677,FALSE
TRUE,-29,-49,0.6338875846402122,FALSE
FALSE,-100,-49,0.2828321328928428,FALSE
TRUE,140,-49,0.7138885351101368,FALSE
FALSE,-129,-49,0.1865936242985284,FALSE
TRUE,-142,-49,0.6826566887647998,FALSE
FALSE,-119,-49,0.2138991653604994,FALSE
FALSE,45,-49,0.1967601742036952,FALSE
TRUE,-87,-49,1.264179055597401,FALSE
FALSE,134,-49,0.3514623770171334,FALSE
FALSE,-115,-49,0.22603818055555247,FALSE
TRUE,94,-49,0.9959301371702778,FALSE
FALSE,-60,-49,0.2488463513257979,FALSE
FALSE,60,-49,0.36976981750209,FALSE
FALSE,-51,-49,0.255367581184089,FALSE
TRUE,122,-49,0.7240247804940447,FALSE
TRUE,134,-49,0.7308288581258838,FALSE
FALSE,-79,-49,0.2625804109673039,FALSE
TRUE,-82,-49,1.2358997794679185,FALSE
FALSE,-49,-49,0.25321480234620447,FALSE
FALSE,81,-49,0.5251742279051564,FALSE
TRUE,-157,-49,0.6739553081544464,FALSE
TRUE,-13,-49,0.43554704404949046,FALSE
TRUE,-127,-49,1.0552854373733016,FALSE
TRUE,-93,-49,1.282341255392361,FALSE
TRUE,-22,-49,0.6153413823204956,FALSE
FALSE,-7,-49,0.15931763277620503,FALSE
FALSE,-35,-49,0.20831724986424419,FALSE
TRUE,38,-49,0.6080472038739799,FALSE
FALSE,-40,-49,0.22835980562503277,FALSE
FALSE,-174,-49,0.29709911705602937,FALSE
TRUE,24,-49,0.5830378187661112,FALSE
TRUE,114,-49,0.7486530016384695,FALSE
TRUE,-170,-49,0.6751693645646195,FALSE
TRUE,0,-49,0.46840102914203074,FALSE
TRUE,177,-49,0.6865197573541791,FALSE
FALSE,154,-49,0.3343761650632083,FALSE
TRUE,-59,-49,0.6934766795427062,FALSE
TRUE,-33,-49,0.6158541920936473,FALSE
TRUE,14,-49,0.5508833285050224,FALSE
TRUE,64,-49,0.6393740449783145,FALSE
TRUE,111,-49,0.771691213922876,FALSE
FALSE,-83,-49,0.27128085638857297,FALSE
FALSE,-47,-49,0.2451319178857247,FALSE
FALSE,152,-49,0.33598933650205404,FALSE
TRUE,79,-49,0.7081768865396566,FALSE
TRUE,-151,-49,0.6705811072033003,FALSE
TRUE,172,-49,0.6973415497793063,FALSE
TRUE,137,-49,0.7222923299963767,FALSE
TRUE,89,-49,1.0098385449783982,FALSE
TRUE,-124,-49,1.1018176802350947,FALSE
TRUE,83,-49,0.8452456774306246,FALSE
FALSE,-43,-49,0.2379052004661199,FALSE
TRUE,-138,-49,0.6915614766741105,FALSE
FALSE,-170,-49,0.2928390471092747,FALSE
TRUE,40,-49,0.6097709382444174,FALSE
FALSE,-89,-49,0.29416833714625007,FALSE
TRUE,-110,-49,1.259156092459839,FALSE
TRUE,132,-49,0.735003439430843,FALSE
FALSE,-105,-49,0.2695664197243307,FALSE
TRUE,133,-49,0.7309786410101474,FALSE
TRUE,136,-49,0.7247303158217081,FALSE
FALSE,40,-49,0.19467703702566855,FALSE
FALSE,100,-49,0.46038452733208474,FALSE
FALSE,114,-49,0.3529148998070468,FALSE
FALSE,99,-49,0.47174625687300126,FALSE
FALSE,-141,-49,0.17782874639212393,FALSE
FALSE,-108,-49,0.25693893649178084,FALSE
TRUE,-165,-49,0.674032783913077,FALSE
TRUE,-43,-49,0.5884331048753647,FALSE
FALSE,-36,-49,0.21293926511759295,FALSE
FALSE,149,-49,0.3439580793462362,FALSE
FALSE,-9,-49,0.15910719598855846,FALSE
