time,fishing,length_size_bin,length_bin_min,length_bin_max,n_matched,n_unmatched,n_cells,mean_scenes,summed_km2,union_km2,union_x_scenes_km2,dens_summed,dens_union,dens_union_scenes
2017-01-01T00:00:00Z,FALSE,1,0,25,175,1903,5899,10.6892694,169887472,30469403.6,358088666,12.2316259,68.1995628,5.80303204
2017-01-01T00:00:00Z,FALSE,2,25,50,1411,2235,5899,10.6892694,169887472,30469403.6,358088666,21.4612646,119.661023,10.1818358
2017-01-01T00:00:00Z,FALSE,3,50,75,7603,3989,5899,10.6892694,169887472,30469403.6,358088666,68.2334009,380.447224,32.3718707
2017-01-01T00:00:00Z,FALSE,4,75,100,12756,4279,5899,10.6892694,169887472,30469403.6,358088666,100.272255,559.085444,47.5720167
2017-01-01T00:00:00Z,FALSE,5,100,125,10388,3293,5899,10.6892694,169887472,30469403.6,358088666,80.5297756,449.007805,38.2056214
2017-01-01T00:00:00Z,FALSE,6,125,150,9640,2729,5899,10.6892694,169887472,30469403.6,358088666,72.8070166,405.948215,34.5417244
2017-01-01T00:00:00Z,FALSE,7,150,175,8733,2160,5899,10.6892694,169887472,30469403.6,358088666,64.1189127,357.506178,30.4198402
2017-01-01T00:00:00Z,FALSE,8,175,200,8241,1906,5899,10.6892694,169887472,30469403.6,358088666,59.7277708,333.0226,28.3365573
2017-01-01T00:00:00Z,FALSE,9,200,225,4615,980,5899,10.6892694,169887472,30469403.6,358088666,32.9335644,183.62683,15.6246219
2017-01-01T00:00:00Z,FALSE,10,225,Inf,7361,1729,5899,10.6892694,169887472,30469403.6,358088666,53.5060054,298.332062,25.3847744
2017-01-01T00:00:00Z,TRUE,1,0,25,17432,44182,5899,10.6892694,169887472,30469403.6,358088666,362.675359,2022.1597,172.06353
2017-01-01T00:00:00Z,TRUE,2,25,50,16240,20077,5899,10.6892694,169887472,30469403.6,358088666,213.770913,1191.917,101.419016
2017-01-01T00:00:00Z,TRUE,3,50,75,5243,2155,5899,10.6892694,169887472,30469403.6,358088666,43.5464717,242.800946,20.6596877
2017-01-01T00:00:00Z,TRUE,4,75,100,1121,290,5899,10.6892694,169887472,30469403.6,358088666,8.30549765,46.3087503,3.94036487
2017-01-01T00:00:00Z,TRUE,5,100,Inf,134,41,5899,10.6892694,169887472,30469403.6,358088666,1.03009361,5.74346655,0.488705778
2017-02-01T00:00:00Z,FALSE,1,0,25,182,3191,7638,9.63223357,212243245,47588389.5,462581047,15.892143,70.8786331,7.2916952
2017-02-01T00:00:00Z,FALSE,2,25,50,1757,3696,7638,9.63223357,212243245,47588389.5,462581047,25.6922194,114.586773,11.7882045
2017-02-01T00:00:00Z,FALSE,3,50,75,8086,4939,7638,9.63223357,212243245,47588389.5,462581047,61.3682665,273.701214,28.157228
2017-02-01T00:00:00Z,FALSE,4,75,100,12930,5100,7638,9.63223357,212243245,47588389.5,462581047,84.9497002,378.873927,38.9769536
2017-02-01T00:00:00Z,FALSE,5,100,125,10528,3577,7638,9.63223357,212243245,47588389.5,462581047,66.4567677,296.395826,30.491954
2017-02-01T00:00:00Z,FALSE,6,125,150,9637,2959,7638,9.63223357,212243245,47588389.5,462581047,59.3470007,264.68641,27.2298229
2017-02-01T00:00:00Z,FALSE,7,150,175,9067,2144,7638,9.63223357,212243245,47588389.5,462581047,52.8214691,235.582673,24.235753
2017-02-01T00:00:00Z,FALSE,8,175,200,9217,2041,7638,9.63223357,212243245,47588389.5,462581047,53.0429132,236.570309,24.3373568
2017-02-01T00:00:00Z,FALSE,9,200,225,5104,1126,7638,9.63223357,212243245,47588389.5,462581047,29.3531133,130.914285,13.4679102
2017-02-01T00:00:00Z,FALSE,10,225,Inf,8681,1973,7638,9.63223357,212243245,47588389.5,462581047,50.1971218,223.878137,23.0316397
2017-02-01T00:00:00Z,TRUE,1,0,25,17433,58826,7638,9.63223357,212243245,47588389.5,462581047,359.30001,1602.4707,164.855436
2017-02-01T00:00:00Z,TRUE,2,25,50,17386,24743,7638,9.63223357,212243245,47588389.5,462581047,198.49395,885.27896,91.0737702
2017-02-01T00:00:00Z,TRUE,3,50,75,5794,2593,7638,9.63223357,212243245,47588389.5,462581047,39.5159809,176.240467,18.1308769
2017-02-01T00:00:00Z,TRUE,4,75,100,1210,366,7638,9.63223357,212243245,47588389.5,462581047,7.42544246,33.1173216,3.40697054
2017-02-01T00:00:00Z,TRUE,5,100,Inf,132,87,7638,9.63223357,212243245,47588389.5,462581047,1.03183496,4.60196284,0.473430551
2017-03-01T00:00:00Z,FALSE,1,0,25,324,4875,7783,11.4570217,263802709,50635535.9,583744941,19.7079098,102.674928,8.90628704
2017-03-01T00:00:00Z,FALSE,2,25,50,2481,6164,7783,11.4570217,263802709,50635535.9,583744941,32.7707021,170.7299,14.8095502
2017-03-01T00:00:00Z,FALSE,3,50,75,10183,6972,7783,11.4570217,263802709,50635535.9,583744941,65.0296582,338.793689,29.387835
2017-03-01T00:00:00Z,FALSE,4,75,100,15663,6727,7783,11.4570217,263802709,50635535.9,583744941,84.8740336,442.17958,38.3557928
2017-03-01T00:00:00Z,FALSE,5,100,125,13207,4595,7783,11.4570217,263802709,50635535.9,583744941,67.4822486,351.571277,30.4961958
2017-03-01T00:00:00Z,FALSE,6,125,150,12454,3869,7783,11.4570217,263802709,50635535.9,583744941,61.8757861,322.362541,27.962555
2017-03-01T00:00:00Z,FALSE,7,150,175,11459,2751,7783,11.4570217,263802709,50635535.9,583744941,53.8660124,280.632954,24.3428234
2017-03-01T00:00:00Z,FALSE,8,175,200,11316,2508,7783,11.4570217,263802709,50635535.9,583744941,52.4027977,273.009849,23.6815757
2017-03-01T00:00:00Z,FALSE,9,200,225,6327,1380,7783,11.4570217,263802709,50635535.9,583744941,29.2150146,152.205361,13.202684
2017-03-01T00:00:00Z,FALSE,10,225,Inf,10809,2442,7783,11.4570217,263802709,50635535.9,583744941,50.2307199,261.693685,22.6999826
2017-03-01T00:00:00Z,TRUE,1,0,25,27330,88308,7783,11.4570217,263802709,50635535.9,583744941,438.35031300000003,2283.73213,198.096792
2017-03-01T00:00:00Z,TRUE,2,25,50,22301,31006,7783,11.4570217,263802709,50635535.9,583744941,202.071465,1052.75868,91.3189927
2017-03-01T00:00:00Z,TRUE,3,50,75,6480,2949,7783,11.4570217,263802709,50635535.9,583744941,35.74262,186.213098,16.1526025
2017-03-01T00:00:00Z,TRUE,4,75,100,1506,407,7783,11.4570217,263802709,50635535.9,583744941,7.25163137,37.7797917,3.2771162
2017-03-01T00:00:00Z,TRUE,5,100,Inf,188,48,7783,11.4570217,263802709,50635535.9,583744941,0.894607947,4.66075841,0.404286159
2017-04-01T00:00:00Z,FALSE,1,0,25,321,5193,7727,11.2113369,256245076,49157126,562486866,21.5184623,112.170919,9.80289556
2017-04-01T00:00:00Z,FALSE,2,25,50,2566,6164,7727,11.2113369,256245076,49157126,562486866,34.0689473,177.593784,15.5203624
2017-04-01T00:00:00Z,FALSE,3,50,75,10162,7010,7727,11.2113369,256245076,49157126,562486866,67.0139706,349.328803,30.5287128
2017-04-01T00:00:00Z,FALSE,4,75,100,16156,6540,7727,11.2113369,256245076,49157126,562486866,88.571458,461.703152,40.3493866
2017-04-01T00:00:00Z,FALSE,5,100,125,13608,4609,7727,11.2113369,256245076,49157126,562486866,71.0920977,370.587166,32.386534
2017-04-01T00:00:00Z,FALSE,6,125,150,12995,3800,7727,11.2113369,256245076,49157126,562486866,65.5427228,341.659518,29.858475
2017-04-01T00:00:00Z,FALSE,7,150,175,11266,2752,7727,11.2113369,256245076,49157126,562486866,54.7054414,285.1672,24.9214708
2017-04-01T00:00:00Z,FALSE,8,175,200,11347,2358,7727,11.2113369,256245076,49157126,562486866,53.4839545,278.799863,24.3650134
2017-04-01T00:00:00Z,FALSE,9,200,225,6137,1387,7727,11.2113369,256245076,49157126,562486866,29.3625154,153.060209,13.3763123
2017-04-01T00:00:00Z,FALSE,10,225,Inf,10974,2435,7727,11.2113369,256245076,49157126,562486866,52.3288104,272.778356,23.8387789
2017-04-01T00:00:00Z,TRUE,1,0,25,31368,100155,7727,11.2113369,256245076,49157126,562486866,513.27035,2675.56325,233.824126
2017-04-01T00:00:00Z,TRUE,2,25,50,23136,29657,7727,11.2113369,256245076,49157126,562486866,206.025422,1073.96433,93.8564138
2017-04-01T00:00:00Z,TRUE,3,50,75,6112,2763,7727,11.2113369,256245076,49157126,562486866,34.6348118,180.543509,15.7781462
2017-04-01T00:00:00Z,TRUE,4,75,100,1576,449,7727,11.2113369,256245076,49157126,562486866,7.90259087,41.1944343,3.60008406
2017-04-01T00:00:00Z,TRUE,5,100,Inf,182,92,7727,11.2113369,256245076,49157126,562486866,1.06928884,5.57396297,0.487122485
2017-05-01T00:00:00Z,FALSE,1,0,25,321,4836,7886,12.1666244,281756242,50619436.6,621335839,18.303055,101.877863,8.29985923
2017-05-01T00:00:00Z,FALSE,2,25,50,2860,6413,7886,12.1666244,281756242,50619436.6,621335839,32.9114271,183.190502,14.924296
2017-05-01T00:00:00Z,FALSE,3,50,75,11028,7282,7886,12.1666244,281756242,50619436.6,621335839,64.9852507,361.718764,29.4687653
2017-05-01T00:00:00Z,FALSE,4,75,100,17389,7011,7886,12.1666244,281756242,50619436.6,621335839,86.5996787,482.028281,39.2702279
2017-05-01T00:00:00Z,FALSE,5,100,125,15344,5056,7886,12.1666244,281756242,50619436.6,621335839,72.4030101,403.007252,32.8324856
2017-05-01T00:00:00Z,FALSE,6,125,150,14379,3969,7886,12.1666244,281756242,50619436.6,621335839,65.120119,362.469463,29.5299238
2017-05-01T00:00:00Z,FALSE,7,150,175,12662,2817,7886,12.1666244,281756242,50619436.6,621335839,54.9375585,305.79163,24.9124532
2017-05-01T00:00:00Z,FALSE,8,175,200,12712,2493,7886,12.1666244,281756242,50619436.6,621335839,53.9650867,300.378689,24.4714678
2017-05-01T00:00:00Z,FALSE,9,200,225,7053,1397,7886,12.1666244,281756242,50619436.6,621335839,29.9904625,166.931925,13.5997306
2017-05-01T00:00:00Z,FALSE,10,225,Inf,11920,2503,7886,12.1666244,281756242,50619436.6,621335839,51.1896379,284.930078,23.2128892
2017-05-01T00:00:00Z,TRUE,1,0,25,29358,96927,7886,12.1666244,281756242,50619436.6,621335839,448.206575,2494.79268,203.247571
2017-05-01T00:00:00Z,TRUE,2,25,50,23217,26467,7886,12.1666244,281756242,50619436.6,621335839,176.336821,981.52021,79.9631968
2017-05-01T00:00:00Z,TRUE,3,50,75,6115,2768,7886,12.1666244,281756242,50619436.6,621335839,31.5272519,175.485952,14.2966162
2017-05-01T00:00:00Z,TRUE,4,75,100,1642,453,7886,12.1666244,281756242,50619436.6,621335839,7.4355052,41.3872643,3.37176752
2017-05-01T00:00:00Z,TRUE,5,100,Inf,217,92,7886,12.1666244,281756242,50619436.6,621335839,1.09669265,6.10437455,0.497315591
2017-06-01T00:00:00Z,FALSE,1,0,25,332,3660,7902,12.8547203,297917069,50999550.7,655051832,13.3997022,78.2751993,6.09417424
2017-06-01T00:00:00Z,FALSE,2,25,50,2848,5622,7902,12.8547203,297917069,50999550.7,655051832,28.4307309,166.079894,12.9302745
2017-06-01T00:00:00Z,FALSE,3,50,75,11313,7141,7902,12.8547203,297917069,50999550.7,655051832,61.9434129,361.846325,28.1718165
2017-06-01T00:00:00Z,FALSE,4,75,100,17913,6752,7902,12.8547203,297917069,50999550.7,655051832,82.7914966,483.631711,37.6535089
2017-06-01T00:00:00Z,FALSE,5,100,125,15142,4789,7902,12.8547203,297917069,50999550.7,655051832,66.9011684,390.807364,30.4265999
2017-06-01T00:00:00Z,FALSE,6,125,150,14232,3926,7902,12.8547203,297917069,50999550.7,655051832,60.9498478,356.042352,27.7199439
2017-06-01T00:00:00Z,FALSE,7,150,175,12116,2721,7902,12.8547203,297917069,50999550.7,655051832,49.8024503,290.924131,22.650116
2017-06-01T00:00:00Z,FALSE,8,175,200,12629,2489,7902,12.8547203,297917069,50999550.7,655051832,50.7456658,296.433984,23.0790897
2017-06-01T00:00:00Z,FALSE,9,200,225,7264,1373,7902,12.8547203,297917069,50999550.7,655051832,28.9912895,169.354433,13.1852162
2017-06-01T00:00:00Z,FALSE,10,225,Inf,12177,2487,7902,12.8547203,297917069,50999550.7,655051832,49.2217517,287.531945,22.3860148
2017-06-01T00:00:00Z,TRUE,1,0,25,28353,88471,7902,12.8547203,297917069,50999550.7,655051832,392.135974,2290.68685,178.343139
2017-06-01T00:00:00Z,TRUE,2,25,50,23685,26783,7902,12.8547203,297917069,50999550.7,655051832,169.402848,989.577345,77.044285
2017-06-01T00:00:00Z,TRUE,3,50,75,6738,2914,7902,12.8547203,297917069,50999550.7,655051832,32.3982779,189.256569,14.7347119
2017-06-01T00:00:00Z,TRUE,4,75,100,1829,566,7902,12.8547203,297917069,50999550.7,655051832,8.03914999,46.961198,3.65619923
2017-06-01T00:00:00Z,TRUE,5,100,Inf,264,104,7902,12.8547203,297917069,50999550.7,655051832,1.23524309,7.21574984,0.561787606
2017-07-01T00:00:00Z,FALSE,1,0,25,373,3820,7923,13.1890698,306314758,51081626.7,674506353,13.6885341,82.0843084,6.21639808
2017-07-01T00:00:00Z,FALSE,2,25,50,3150,5695,7923,13.1890698,306314758,51081626.7,674506353,28.8755268,173.154235,13.1132938
2017-07-01T00:00:00Z,FALSE,3,50,75,11360,6642,7923,13.1890698,306314758,51081626.7,674506353,58.7696137,352.416342,26.6891482
2017-07-01T00:00:00Z,FALSE,4,75,100,17704,6587,7923,13.1890698,306314758,51081626.7,674506353,79.3007825,475.533016,36.013004
2017-07-01T00:00:00Z,FALSE,5,100,125,15506,4915,7923,13.1890698,306314758,51081626.7,674506353,66.6667193,399.77192,30.2754747
2017-07-01T00:00:00Z,FALSE,6,125,150,14475,4054,7923,13.1890698,306314758,51081626.7,674506353,60.4900662,362.733163,27.4704603
2017-07-01T00:00:00Z,FALSE,7,150,175,12413,2739,7923,13.1890698,306314758,51081626.7,674506353,49.4654587,296.623287,22.4638359
2017-07-01T00:00:00Z,FALSE,8,175,200,12698,2575,7923,13.1890698,306314758,51081626.7,674506353,49.8604772,298.992044,22.6432263
2017-07-01T00:00:00Z,FALSE,9,200,225,7094,1325,7923,13.1890698,306314758,51081626.7,674506353,27.4848005,164.814642,12.4817208
2017-07-01T00:00:00Z,FALSE,10,225,Inf,12360,2507,7923,13.1890698,306314758,51081626.7,674506353,48.5350432,291.043981,22.0413046
2017-07-01T00:00:00Z,TRUE,1,0,25,32333,89670,7923,13.1890698,306314758,51081626.7,674506353,398.292922,2388.39301,180.877466
2017-07-01T00:00:00Z,TRUE,2,25,50,24276,27869,7923,13.1890698,306314758,51081626.7,674506353,170.233391,1020.81714,77.3083897
2017-07-01T00:00:00Z,TRUE,3,50,75,6476,2678,7923,13.1890698,306314758,51081626.7,674506353,29.8842931,179.203377,13.5714066
2017-07-01T00:00:00Z,TRUE,4,75,100,1921,600,7923,13.1890698,306314758,51081626.7,674506353,8.23009644,49.3523829,3.73754819
2017-07-01T00:00:00Z,TRUE,5,100,Inf,323,136,7923,13.1890698,306314758,51081626.7,674506353,1.49845865,8.98561831,0.680497667
2017-08-01T00:00:00Z,FALSE,1,0,25,362,4590,7929,13.2881826,309223659,50930998.4,679632048,16.0142986,97.2295883,7.28629559
2017-08-01T00:00:00Z,FALSE,2,25,50,3336,6467,7929,13.2881826,309223659,50930998.4,679632048,31.7019728,192.476101,14.4239814
2017-08-01T00:00:00Z,FALSE,3,50,75,11726,7504,7929,13.2881826,309223659,50930998.4,679632048,62.1879971,377.569665,28.2947222
2017-08-01T00:00:00Z,FALSE,4,75,100,18178,7206,7929,13.2881826,309223659,50930998.4,679632048,82.0894498,498.399812,37.3496218
2017-08-01T00:00:00Z,FALSE,5,100,125,15559,5104,7929,13.2881826,309223659,50930998.4,679632048,66.8221833,405.705772,30.403216
2017-08-01T00:00:00Z,FALSE,6,125,150,14630,4128,7929,13.2881826,309223659,50930998.4,679632048,60.6615939,368.302225,27.6002287
2017-08-01T00:00:00Z,FALSE,7,150,175,12863,2857,7929,13.2881826,309223659,50930998.4,679632048,50.8369899,308.652893,23.1301629
2017-08-01T00:00:00Z,FALSE,8,175,200,13128,2596,7929,13.2881826,309223659,50930998.4,679632048,50.8499255,308.731431,23.1360484
2017-08-01T00:00:00Z,FALSE,9,200,225,7443,1446,7929,13.2881826,309223659,50930998.4,679632048,28.7461834,174.530252,13.079136
2017-08-01T00:00:00Z,FALSE,10,225,Inf,12460,2683,7929,13.2881826,309223659,50930998.4,679632048,48.9710266,297.32384,22.2811741
2017-08-01T00:00:00Z,TRUE,1,0,25,38766,106494,7929,13.2881826,309223659,50930998.4,679632048,469.75707,2852.0941,213.733299
2017-08-01T00:00:00Z,TRUE,2,25,50,28270,34013,7929,13.2881826,309223659,50930998.4,679632048,201.417318,1222.88983,91.6422352
2017-08-01T00:00:00Z,TRUE,3,50,75,6577,2972,7929,13.2881826,309223659,50930998.4,679632048,30.8805608,187.488962,14.0502497
2017-08-01T00:00:00Z,TRUE,4,75,100,1889,523,7929,13.2881826,309223659,50930998.4,679632048,7.80017936,47.358192,3.54897919
2017-08-01T00:00:00Z,TRUE,5,100,Inf,362,123,7929,13.2881826,309223659,50930998.4,679632048,1.56844403,9.52268787,0.713621438
2017-09-01T00:00:00Z,FALSE,1,0,25,359,4845,7966,13.0944012,307280647,51579512.6,678266617,16.9356582,100.892772,7.67249909
2017-09-01T00:00:00Z,FALSE,2,25,50,3081,6608,7966,13.0944012,307280647,51579512.6,678266617,31.5314358,187.845901,14.2849431
2017-09-01T00:00:00Z,FALSE,3,50,75,11711,7371,7966,13.0944012,307280647,51579512.6,678266617,62.0995829,369.953089,28.1334796
2017-09-01T00:00:00Z,FALSE,4,75,100,17898,7138,7966,13.0944012,307280647,51579512.6,678266617,81.4760066,485.386518,36.9117385
2017-09-01T00:00:00Z,FALSE,5,100,125,15340,4999,7966,13.0944012,307280647,51579512.6,678266617,66.1903059,394.32323,29.9867331
2017-09-01T00:00:00Z,FALSE,6,125,150,14103,3912,7966,13.0944012,307280647,51579512.6,678266617,58.6271872,349.266581,26.5603519
2017-09-01T00:00:00Z,FALSE,7,150,175,12513,2740,7966,13.0944012,307280647,51579512.6,678266617,49.6386614,295.718188,22.4882069
2017-09-01T00:00:00Z,FALSE,8,175,200,12666,2574,7966,13.0944012,307280647,51579512.6,678266617,49.5963548,295.46615,22.4690404
2017-09-01T00:00:00Z,FALSE,9,200,225,7218,1378,7966,13.0944012,307280647,51579512.6,678266617,27.9744269,166.655317,12.6734824
2017-09-01T00:00:00Z,FALSE,10,225,Inf,12048,2478,7966,13.0944012,307280647,51579512.6,678266617,47.2727461,281.623444,21.416357
2017-09-01T00:00:00Z,TRUE,1,0,25,42143,114333,7966,13.0944012,307280647,51579512.6,678266617,509.228295,3033.68512,230.69984
2017-09-01T00:00:00Z,TRUE,2,25,50,30628,37707,7966,13.0944012,307280647,51579512.6,678266617,222.38628,1324.84773,100.749467
2017-09-01T00:00:00Z,TRUE,3,50,75,7120,3177,7966,13.0944012,307280647,51579512.6,678266617,33.5100831,199.633527,15.1813457
2017-09-01T00:00:00Z,TRUE,4,75,100,1983,553,7966,13.0944012,307280647,51579512.6,678266617,8.25304172,49.1668081,3.73894268
2017-09-01T00:00:00Z,TRUE,5,100,Inf,332,125,7966,13.0944012,307280647,51579512.6,678266617,1.48723977,8.86010699,0.673776342
2017-10-01T00:00:00Z,FALSE,1,0,25,314,5282,8001,13.2324709,311285840,51684902.4,686729865,17.9770464,108.271463,8.14876458
2017-10-01T00:00:00Z,FALSE,2,25,50,3111,6820,8001,13.2324709,311285840,51684902.4,686729865,31.9031537,192.145086,14.4612904
2017-10-01T00:00:00Z,FALSE,3,50,75,12314,7749,8001,13.2324709,311285840,51684902.4,686729865,64.4520162,388.179121,29.2152723
2017-10-01T00:00:00Z,FALSE,4,75,100,18274,7314,8001,13.2324709,311285840,51684902.4,686729865,82.2009764,495.076876,37.2606483
2017-10-01T00:00:00Z,FALSE,5,100,125,14802,5122,8001,13.2324709,311285840,51684902.4,686729865,64.0054813,385.489748,29.0128637
2017-10-01T00:00:00Z,FALSE,6,125,150,13934,3978,8001,13.2324709,311285840,51684902.4,686729865,57.5419685,346.561552,26.0830363
2017-10-01T00:00:00Z,FALSE,7,150,175,12602,2860,8001,13.2324709,311285840,51684902.4,686729865,49.6713888,299.158928,22.5154035
2017-10-01T00:00:00Z,FALSE,8,175,200,12854,2609,8001,13.2324709,311285840,51684902.4,686729865,49.6746013,299.178276,22.5168597
2017-10-01T00:00:00Z,FALSE,9,200,225,7236,1511,8001,13.2324709,311285840,51684902.4,686729865,28.0995756,169.237042,12.7371772
2017-10-01T00:00:00Z,FALSE,10,225,Inf,12506,2712,8001,13.2324709,311285840,51684902.4,686729865,48.8875434,294.438014,22.1600964
2017-10-01T00:00:00Z,TRUE,1,0,25,35617,108305,8001,13.2324709,311285840,51684902.4,686729865,462.346761,2784.60427,209.575857
2017-10-01T00:00:00Z,TRUE,2,25,50,28412,35143,8001,13.2324709,311285840,51684902.4,686729865,204.169261,1229.66276,92.5473075
2017-10-01T00:00:00Z,TRUE,3,50,75,7529,3107,8001,13.2324709,311285840,51684902.4,686729865,34.1679532,205.785433,15.4878949
2017-10-01T00:00:00Z,TRUE,4,75,100,1967,480,8001,13.2324709,311285840,51684902.4,686729865,7.86094221,47.3445801,3.56326428
2017-10-01T00:00:00Z,TRUE,5,100,Inf,262,106,8001,13.2324709,311285840,51684902.4,686729865,1.18219319,7.12006762,0.53587301
2017-11-01T00:00:00Z,FALSE,1,0,25,349,5467,7991,13.0734576,307333138,51726159.4,678765094,18.9240901,112.438272,8.5685019
2017-11-01T00:00:00Z,FALSE,2,25,50,3013,7026,7991,13.0734576,307333138,51726159.4,678765094,32.6648798,194.079748,14.7900947
2017-11-01T00:00:00Z,FALSE,3,50,75,11882,8218,7991,13.0734576,307333138,51726159.4,678765094,65.4013431,388.584813,29.6126011
2017-11-01T00:00:00Z,FALSE,4,75,100,17817,7697,7991,13.0734576,307333138,51726159.4,678765094,83.0174063,493.25139,37.588851
2017-11-01T00:00:00Z,FALSE,5,100,125,14679,5404,7991,13.0734576,307333138,51726159.4,678765094,65.3460285,388.25616,29.5875557
2017-11-01T00:00:00Z,FALSE,6,125,150,13699,4198,7991,13.0734576,307333138,51726159.4,678765094,58.2332257,345.995145,26.3670011
2017-11-01T00:00:00Z,FALSE,7,150,175,12718,3075,7991,13.0734576,307333138,51726159.4,678765094,51.3872344,305.319401,23.2672542
2017-11-01T00:00:00Z,FALSE,8,175,200,12808,2745,7991,13.0734576,307333138,51726159.4,678765094,50.6063228,300.679582,22.9136709
2017-11-01T00:00:00Z,FALSE,9,200,225,7258,1456,7991,13.0734576,307333138,51726159.4,678765094,28.3535972,168.464083,12.8380202
2017-11-01T00:00:00Z,FALSE,10,225,Inf,12072,2764,7991,13.0734576,307333138,51726159.4,678765094,48.2733495,286.818124,21.8573408
2017-11-01T00:00:00Z,TRUE,1,0,25,31236,101949,7991,13.0734576,307333138,51726159.4,678765094,433.357108,2574.80937,196.216631
2017-11-01T00:00:00Z,TRUE,2,25,50,27157,36988,7991,13.0734576,307333138,51726159.4,678765094,208.714883,1240.0882,94.5025025
2017-11-01T00:00:00Z,TRUE,3,50,75,7339,3281,7991,13.0734576,307333138,51726159.4,678765094,34.5553365,205.311976,15.6460609
2017-11-01T00:00:00Z,TRUE,4,75,100,1566,455,7991,13.0734576,307333138,51726159.4,678765094,6.57592609,39.0711397,2.97746602
2017-11-01T00:00:00Z,TRUE,5,100,Inf,214,61,7991,13.0734576,307333138,51726159.4,678765094,0.894794495,5.31645889,0.405147528
2017-12-01T00:00:00Z,FALSE,1,0,25,300,5247,7979,13.268956,313681778,51406055.8,690724250,17.6835264,107.905575,8.03070111
2017-12-01T00:00:00Z,FALSE,2,25,50,2787,6535,7979,13.268956,313681778,51406055.8,690724250,29.7180157,181.340503,13.495979
2017-12-01T00:00:00Z,FALSE,3,50,75,11556,7916,7979,13.268956,313681778,51406055.8,690724250,62.0756492,378.788057,28.1906998
2017-12-01T00:00:00Z,FALSE,4,75,100,17052,7327,7979,13.268956,313681778,51406055.8,690724250,77.7188913,474.243737,35.2948373
2017-12-01T00:00:00Z,FALSE,5,100,125,13844,5143,7979,13.268956,313681778,51406055.8,690724250,60.5294963,369.353371,27.4885383
2017-12-01T00:00:00Z,FALSE,6,125,150,12933,3886,7979,13.268956,313681778,51406055.8,690724250,53.6180333,327.179351,24.3498038
2017-12-01T00:00:00Z,FALSE,7,150,175,11990,2905,7979,13.268956,313681778,51406055.8,690724250,47.4844287,289.751854,21.5643218
2017-12-01T00:00:00Z,FALSE,8,175,200,12146,2773,7979,13.268956,313681778,51406055.8,690724250,47.5609393,290.218725,21.5990679
2017-12-01T00:00:00Z,FALSE,9,200,225,6928,1593,7979,13.268956,313681778,51406055.8,690724250,27.1644724,165.758681,12.3363267
2017-12-01T00:00:00Z,FALSE,10,225,Inf,11933,2693,7979,13.268956,313681778,51406055.8,690724250,46.6268717,284.519008,21.1748755
2017-12-01T00:00:00Z,TRUE,1,0,25,20893,81010,7979,13.268956,313681778,51406055.8,690724250,324.861076,1982.31509,147.530653
2017-12-01T00:00:00Z,TRUE,2,25,50,21334,31611,7979,13.268956,313681778,51406055.8,690724250,168.785705,1029.93702,76.6514278
2017-12-01T00:00:00Z,TRUE,3,50,75,6525,2926,7979,13.268956,313681778,51406055.8,690724250,30.1292605,183.849935,13.6827395
2017-12-01T00:00:00Z,TRUE,4,75,100,1339,406,7979,13.268956,313681778,51406055.8,690724250,5.5629626,33.945417,2.52633377
2017-12-01T00:00:00Z,TRUE,5,100,Inf,191,62,7979,13.268956,313681778,51406055.8,690724250,0.806549879,4.92159914,0.366282203
2018-01-01T00:00:00Z,FALSE,1,0,25,287,4775,8011,13.3145675,316315960,51692468.2,697449676,16.0029864,97.9252912,7.25787131
2018-01-01T00:00:00Z,FALSE,2,25,50,2769,5845,8011,13.3145675,316315960,51692468.2,697449676,27.2322649,166.639364,12.3507119
2018-01-01T00:00:00Z,FALSE,3,50,75,11173,7147,8011,13.3145675,316315960,51692468.2,697449676,57.9167742,354.403662,26.2671281
2018-01-01T00:00:00Z,FALSE,4,75,100,16073,6813,8011,13.3145675,316315960,51692468.2,697449676,72.3517082,442.733745,32.813837
2018-01-01T00:00:00Z,FALSE,5,100,125,13246,4502,8011,13.3145675,316315960,51692468.2,697449676,56.1084557,343.33822,25.4469973
2018-01-01T00:00:00Z,FALSE,6,125,150,12487,3733,8011,13.3145675,316315960,51692468.2,697449676,51.2778426,313.778788,23.2561582
2018-01-01T00:00:00Z,FALSE,7,150,175,11945,2674,8011,13.3145675,316315960,51692468.2,697449676,46.2164477,282.807158,20.9606521
2018-01-01T00:00:00Z,FALSE,8,175,200,12352,2601,8011,13.3145675,316315960,51692468.2,697449676,47.2723539,289.268447,21.4395397
2018-01-01T00:00:00Z,FALSE,9,200,225,6845,1460,8011,13.3145675,316315960,51692468.2,697449676,26.2553935,160.661704,11.9076692
2018-01-01T00:00:00Z,FALSE,10,225,Inf,11806,2476,8011,13.3145675,316315960,51692468.2,697449676,45.1510572,276.287833,20.4774631
2018-01-01T00:00:00Z,TRUE,1,0,25,19230,76857,8011,13.3145675,316315960,51692468.2,697449676,303.769055,1858.82012,137.76908
2018-01-01T00:00:00Z,TRUE,2,25,50,21190,28348,8011,13.3145675,316315960,51692468.2,697449676,156.609234,958.32143,71.0273467
2018-01-01T00:00:00Z,TRUE,3,50,75,7173,3009,8011,13.3145675,316315960,51692468.2,697449676,32.1893338,196.972603,14.5989028
